ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
7,"Two Or More",2018,"2018",77862,26813,"Westchester County, NY","05000US36119","westchester-county-ny"
8,"White Non-Hispanic",2018,"2018",74534,4650,"Albany County, NY","05000US36001","albany-county-ny"
8,"White Non-Hispanic",2018,"2018",58898,4776,"Bronx County, NY","05000US36005","bronx-county-ny"
8,"White Non-Hispanic",2018,"2018",52362,3877,"Broome County, NY","05000US36007","broome-county-ny"
8,"White Non-Hispanic",2018,"2018",49216,3052,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
8,"White Non-Hispanic",2018,"2018",53831,5104,"Cayuga County, NY","05000US36011","cayuga-county-ny"
8,"White Non-Hispanic",2018,"2018",47258,3275,"Chautauqua County, NY","05000US36013","chautauqua-county-ny"
8,"White Non-Hispanic",2018,"2018",55719,3593,"Chemung County, NY","05000US36015","chemung-county-ny"
8,"White Non-Hispanic",2018,"2018",57052,5872,"Clinton County, NY","05000US36019","clinton-county-ny"
8,"White Non-Hispanic",2018,"2018",84517,4112,"Dutchess County, NY","05000US36027","dutchess-county-ny"
8,"White Non-Hispanic",2018,"2018",63482,1973.0000000000002,"Erie County, NY","05000US36029","erie-county-ny"
8,"White Non-Hispanic",2018,"2018",53168,4071.9999999999995,"Jefferson County, NY","05000US36045","jefferson-county-ny"
8,"White Non-Hispanic",2018,"2018",83910,3224,"Kings County, NY","05000US36047","kings-county-ny"
8,"White Non-Hispanic",2018,"2018",62330,5828,"Livingston County, NY","05000US36051","livingston-county-ny"
8,"White Non-Hispanic",2018,"2018",59047,4040,"Madison County, NY","05000US36053","madison-county-ny"
8,"White Non-Hispanic",2018,"2018",68322,2381,"Monroe County, NY","05000US36055","monroe-county-ny"
8,"White Non-Hispanic",2018,"2018",122458,2890,"Nassau County, NY","05000US36059","nassau-county-ny"
8,"White Non-Hispanic",2018,"2018",126091,3813.9999999999995,"New York County, NY","05000US36061","new-york-county-ny"
8,"White Non-Hispanic",2018,"2018",57769,3676.9999999999995,"Niagara County, NY","05000US36063","niagara-county-ny"
8,"White Non-Hispanic",2018,"2018",57750,2480,"Oneida County, NY","05000US36065","oneida-county-ny"
8,"White Non-Hispanic",2018,"2018",67589,2288,"Onondaga County, NY","05000US36067","onondaga-county-ny"
8,"White Non-Hispanic",2018,"2018",64024,3600,"Ontario County, NY","05000US36069","ontario-county-ny"
8,"White Non-Hispanic",2018,"2018",80826,4522,"Orange County, NY","05000US36071","orange-county-ny"
8,"White Non-Hispanic",2018,"2018",54020,3659,"Oswego County, NY","05000US36075","oswego-county-ny"
8,"White Non-Hispanic",2018,"2018",104365,8102,"Putnam County, NY","05000US36079","putnam-county-ny"
8,"White Non-Hispanic",2018,"2018",80552,2098,"Queens County, NY","05000US36081","queens-county-ny"
8,"White Non-Hispanic",2018,"2018",74860,3238,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
8,"White Non-Hispanic",2018,"2018",90754,3765,"Richmond County, NY","05000US36085","richmond-county-ny"
8,"White Non-Hispanic",2018,"2018",88442,5371,"Rockland County, NY","05000US36087","rockland-county-ny"
8,"White Non-Hispanic",2018,"2018",49223,3314,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
8,"White Non-Hispanic",2018,"2018",81937,3694,"Saratoga County, NY","05000US36091","saratoga-county-ny"
8,"White Non-Hispanic",2018,"2018",71606,5584,"Schenectady County, NY","05000US36093","schenectady-county-ny"
8,"White Non-Hispanic",2018,"2018",55484,3052,"Steuben County, NY","05000US36101","steuben-county-ny"
8,"White Non-Hispanic",2018,"2018",104030,3011,"Suffolk County, NY","05000US36103","suffolk-county-ny"
8,"White Non-Hispanic",2018,"2018",56378,8284,"Sullivan County, NY","05000US36105","sullivan-county-ny"
8,"White Non-Hispanic",2018,"2018",64089,4434,"Tompkins County, NY","05000US36109","tompkins-county-ny"
8,"White Non-Hispanic",2018,"2018",69405,4694,"Ulster County, NY","05000US36111","ulster-county-ny"
8,"White Non-Hispanic",2018,"2018",56243,2638,"Warren County, NY","05000US36113","warren-county-ny"
8,"White Non-Hispanic",2018,"2018",62564,4521,"Wayne County, NY","05000US36117","wayne-county-ny"
8,"White Non-Hispanic",2018,"2018",117798,6448,"Westchester County, NY","05000US36119","westchester-county-ny"
9,"Hispanic",2018,"2018",36864,10785,"Albany County, NY","05000US36001","albany-county-ny"
9,"Hispanic",2018,"2018",33646,1377,"Bronx County, NY","05000US36005","bronx-county-ny"
9,"Hispanic",2018,"2018",51929,19558,"Broome County, NY","05000US36007","broome-county-ny"
9,"Hispanic",2018,"2018",44063,16414,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
9,"Hispanic",2018,"2018",35131,9206,"Cayuga County, NY","05000US36011","cayuga-county-ny"
9,"Hispanic",2018,"2018",23828,8244,"Chautauqua County, NY","05000US36013","chautauqua-county-ny"
9,"Hispanic",2018,"2018",67580,42627,"Clinton County, NY","05000US36019","clinton-county-ny"
9,"Hispanic",2018,"2018",52256,6503,"Dutchess County, NY","05000US36027","dutchess-county-ny"
9,"Hispanic",2018,"2018",28462,6057,"Erie County, NY","05000US36029","erie-county-ny"
9,"Hispanic",2018,"2018",54167,6227,"Jefferson County, NY","05000US36045","jefferson-county-ny"
9,"Hispanic",2018,"2018",45842,3568,"Kings County, NY","05000US36047","kings-county-ny"
9,"Hispanic",2018,"2018",36641,18663,"Livingston County, NY","05000US36051","livingston-county-ny"
9,"Hispanic",2018,"2018",87825,39928,"Madison County, NY","05000US36053","madison-county-ny"
9,"Hispanic",2018,"2018",27282,6116,"Monroe County, NY","05000US36055","monroe-county-ny"
9,"Hispanic",2018,"2018",81187,6705,"Nassau County, NY","05000US36059","nassau-county-ny"
9,"Hispanic",2018,"2018",39704,4614,"New York County, NY","05000US36061","new-york-county-ny"
9,"Hispanic",2018,"2018",28444,19736,"Niagara County, NY","05000US36063","niagara-county-ny"
9,"Hispanic",2018,"2018",38877,14228.999999999998,"Oneida County, NY","05000US36065","oneida-county-ny"
9,"Hispanic",2018,"2018",32735,8163.999999999999,"Onondaga County, NY","05000US36067","onondaga-county-ny"
9,"Hispanic",2018,"2018",66938,10217,"Orange County, NY","05000US36071","orange-county-ny"
9,"Hispanic",2018,"2018",57664,25914,"Oswego County, NY","05000US36075","oswego-county-ny"
9,"Hispanic",2018,"2018",80998,18063,"Putnam County, NY","05000US36079","putnam-county-ny"
9,"Hispanic",2018,"2018",61080,1847,"Queens County, NY","05000US36081","queens-county-ny"
9,"Hispanic",2018,"2018",36491,13069,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
9,"Hispanic",2018,"2018",62716,9195,"Richmond County, NY","05000US36085","richmond-county-ny"
9,"Hispanic",2018,"2018",78969,24012,"Rockland County, NY","05000US36087","rockland-county-ny"
9,"Hispanic",2018,"2018",57170,2803,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
9,"Hispanic",2018,"2018",113409,42549,"Saratoga County, NY","05000US36091","saratoga-county-ny"
9,"Hispanic",2018,"2018",58663,26428,"Steuben County, NY","05000US36101","steuben-county-ny"
9,"Hispanic",2018,"2018",85622,9313,"Suffolk County, NY","05000US36103","suffolk-county-ny"
9,"Hispanic",2018,"2018",60597,31997.999999999996,"Sullivan County, NY","05000US36105","sullivan-county-ny"
9,"Hispanic",2018,"2018",53404,21115,"Tompkins County, NY","05000US36109","tompkins-county-ny"
9,"Hispanic",2018,"2018",39423,7614,"Ulster County, NY","05000US36111","ulster-county-ny"
9,"Hispanic",2018,"2018",63466,4453,"Westchester County, NY","05000US36119","westchester-county-ny"
0,"Total",2017,"2017",66204,3583,"Albany County, NY","05000US36001","albany-county-ny"
0,"Total",2017,"2017",37397,1444,"Bronx County, NY","05000US36005","bronx-county-ny"
0,"Total",2017,"2017",47758,2719,"Broome County, NY","05000US36007","broome-county-ny"
0,"Total",2017,"2017",48484,3625,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
0,"Total",2017,"2017",56599,3700,"Cayuga County, NY","05000US36011","cayuga-county-ny"
0,"Total",2017,"2017",46079,2670,"Chautauqua County, NY","05000US36013","chautauqua-county-ny"
0,"Total",2017,"2017",51194,4868,"Chemung County, NY","05000US36015","chemung-county-ny"
0,"Total",2017,"2017",58234,4388,"Clinton County, NY","05000US36019","clinton-county-ny"
0,"Total",2017,"2017",77915,4902,"Dutchess County, NY","05000US36027","dutchess-county-ny"
0,"Total",2017,"2017",55604,1224,"Erie County, NY","05000US36029","erie-county-ny"
0,"Total",2017,"2017",47101,2551,"Jefferson County, NY","05000US36045","jefferson-county-ny"
0,"Total",2017,"2017",56942,1151,"Kings County, NY","05000US36047","kings-county-ny"
0,"Total",2017,"2017",55931,3445.0000000000005,"Livingston County, NY","05000US36051","livingston-county-ny"
0,"Total",2017,"2017",57069,6307,"Madison County, NY","05000US36053","madison-county-ny"
0,"Total",2017,"2017",57561,1799,"Monroe County, NY","05000US36055","monroe-county-ny"
0,"Total",2017,"2017",108133,2724,"Nassau County, NY","05000US36059","nassau-county-ny"
0,"Total",2017,"2017",85071,3519.9999999999995,"New York County, NY","05000US36061","new-york-county-ny"
0,"Total",2017,"2017",54743,2780,"Niagara County, NY","05000US36063","niagara-county-ny"
0,"Total",2017,"2017",53902,2438,"Oneida County, NY","05000US36065","oneida-county-ny"
0,"Total",2017,"2017",57652,1941,"Onondaga County, NY","05000US36067","onondaga-county-ny"
0,"Total",2017,"2017",66004,3939,"Ontario County, NY","05000US36069","ontario-county-ny"
0,"Total",2017,"2017",79311,4104,"Orange County, NY","05000US36071","orange-county-ny"
0,"Total",2017,"2017",53406,3806,"Oswego County, NY","05000US36075","oswego-county-ny"
0,"Total",2017,"2017",99479,8674,"Putnam County, NY","05000US36079","putnam-county-ny"
0,"Total",2017,"2017",64509,1327,"Queens County, NY","05000US36081","queens-county-ny"
0,"Total",2017,"2017",64050,3737.9999999999995,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
0,"Total",2017,"2017",79201,2788,"Richmond County, NY","05000US36085","richmond-county-ny"
0,"Total",2017,"2017",88726,4085,"Rockland County, NY","05000US36087","rockland-county-ny"
0,"Total",2017,"2017",50325,3063,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
0,"Total",2017,"2017",83726,4436,"Saratoga County, NY","05000US36091","saratoga-county-ny"
0,"Total",2017,"2017",62514,3196,"Schenectady County, NY","05000US36093","schenectady-county-ny"
0,"Total",2017,"2017",50930,2974,"Steuben County, NY","05000US36101","steuben-county-ny"
0,"Total",2017,"2017",94750,2550,"Suffolk County, NY","05000US36103","suffolk-county-ny"
0,"Total",2017,"2017",55309,7161.999999999999,"Sullivan County, NY","05000US36105","sullivan-county-ny"
0,"Total",2017,"2017",56672,6303,"Tompkins County, NY","05000US36109","tompkins-county-ny"
0,"Total",2017,"2017",63621,3907,"Ulster County, NY","05000US36111","ulster-county-ny"
0,"Total",2017,"2017",60541,4759,"Warren County, NY","05000US36113","warren-county-ny"
0,"Total",2017,"2017",51326,3133,"Wayne County, NY","05000US36117","wayne-county-ny"
0,"Total",2017,"2017",90578,3039,"Westchester County, NY","05000US36119","westchester-county-ny"
1,"White",2017,"2017",73561,3412,"Albany County, NY","05000US36001","albany-county-ny"
1,"White",2017,"2017",48020,3590,"Bronx County, NY","05000US36005","bronx-county-ny"
1,"White",2017,"2017",50829,3502,"Broome County, NY","05000US36007","broome-county-ny"
1,"White",2017,"2017",49725,3143,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
1,"White",2017,"2017",57044,3806,"Cayuga County, NY","05000US36011","cayuga-county-ny"
1,"White",2017,"2017",46708,2734,"Chautauqua County, NY","05000US36013","chautauqua-county-ny"
1,"White",2017,"2017",51961,5662,"Chemung County, NY","05000US36015","chemung-county-ny"
1,"White",2017,"2017",58248,4377,"Clinton County, NY","05000US36019","clinton-county-ny"
1,"White",2017,"2017",82821,4705,"Dutchess County, NY","05000US36027","dutchess-county-ny"
1,"White",2017,"2017",62082,1014,"Erie County, NY","05000US36029","erie-county-ny"
1,"White",2017,"2017",48680,2995,"Jefferson County, NY","05000US36045","jefferson-county-ny"
1,"White",2017,"2017",75185,2230,"Kings County, NY","05000US36047","kings-county-ny"
1,"White",2017,"2017",56784,4086.9999999999995,"Livingston County, NY","05000US36051","livingston-county-ny"
1,"White",2017,"2017",55997,6491,"Madison County, NY","05000US36053","madison-county-ny"
1,"White",2017,"2017",65031,2103,"Monroe County, NY","05000US36055","monroe-county-ny"
1,"White",2017,"2017",114508,4246,"Nassau County, NY","05000US36059","nassau-county-ny"
1,"White",2017,"2017",114659,5262,"New York County, NY","05000US36061","new-york-county-ny"
1,"White",2017,"2017",58266,3236,"Niagara County, NY","05000US36063","niagara-county-ny"
1,"White",2017,"2017",56335,2181,"Oneida County, NY","05000US36065","oneida-county-ny"
1,"White",2017,"2017",64336,2474,"Onondaga County, NY","05000US36067","onondaga-county-ny"
1,"White",2017,"2017",68189,5681,"Ontario County, NY","05000US36069","ontario-county-ny"
1,"White",2017,"2017",83452,4907,"Orange County, NY","05000US36071","orange-county-ny"
1,"White",2017,"2017",53824,3756,"Oswego County, NY","05000US36075","oswego-county-ny"
1,"White",2017,"2017",101905,10616,"Putnam County, NY","05000US36079","putnam-county-ny"
1,"White",2017,"2017",68131,1860,"Queens County, NY","05000US36081","queens-county-ny"
1,"White",2017,"2017",67298,3691.9999999999995,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
1,"White",2017,"2017",85286,4232,"Richmond County, NY","05000US36085","richmond-county-ny"
1,"White",2017,"2017",90600,5183,"Rockland County, NY","05000US36087","rockland-county-ny"
1,"White",2017,"2017",50262,3068,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
1,"White",2017,"2017",83512,4415,"Saratoga County, NY","05000US36091","saratoga-county-ny"
1,"White",2017,"2017",70890,6777,"Schenectady County, NY","05000US36093","schenectady-county-ny"
1,"White",2017,"2017",50830,3088,"Steuben County, NY","05000US36101","steuben-county-ny"
1,"White",2017,"2017",97071,2532,"Suffolk County, NY","05000US36103","suffolk-county-ny"
1,"White",2017,"2017",58326,8284,"Sullivan County, NY","05000US36105","sullivan-county-ny"
1,"White",2017,"2017",60469,6877.999999999999,"Tompkins County, NY","05000US36109","tompkins-county-ny"
1,"White",2017,"2017",64743,4145,"Ulster County, NY","05000US36111","ulster-county-ny"
1,"White",2017,"2017",60493,5627,"Warren County, NY","05000US36113","warren-county-ny"
1,"White",2017,"2017",52189,3312,"Wayne County, NY","05000US36117","wayne-county-ny"
1,"White",2017,"2017",109615,4372,"Westchester County, NY","05000US36119","westchester-county-ny"
2,"Black",2017,"2017",32711,6022,"Albany County, NY","05000US36001","albany-county-ny"
2,"Black",2017,"2017",37491,2514,"Bronx County, NY","05000US36005","bronx-county-ny"
2,"Black",2017,"2017",22410,11001,"Broome County, NY","05000US36007","broome-county-ny"
2,"Black",2017,"2017",35488,22183,"Cayuga County, NY","05000US36011","cayuga-county-ny"
2,"Black",2017,"2017",24753,13951,"Chemung County, NY","05000US36015","chemung-county-ny"
2,"Black",2017,"2017",61687,8648,"Clinton County, NY","05000US36019","clinton-county-ny"
2,"Black",2017,"2017",48339,10947,"Dutchess County, NY","05000US36027","dutchess-county-ny"
2,"Black",2017,"2017",30285,2271,"Erie County, NY","05000US36029","erie-county-ny"
2,"Black",2017,"2017",45338,7612,"Jefferson County, NY","05000US36045","jefferson-county-ny"
2,"Black",2017,"2017",45355,2161,"Kings County, NY","05000US36047","kings-county-ny"
2,"Black",2017,"2017",29636,3084,"Monroe County, NY","05000US36055","monroe-county-ny"
2,"Black",2017,"2017",82494,7484,"Nassau County, NY","05000US36059","nassau-county-ny"
2,"Black",2017,"2017",37747,4313,"New York County, NY","05000US36061","new-york-county-ny"
2,"Black",2017,"2017",26643,2708,"Niagara County, NY","05000US36063","niagara-county-ny"
2,"Black",2017,"2017",32192,14993,"Oneida County, NY","05000US36065","oneida-county-ny"
2,"Black",2017,"2017",30446,1823,"Onondaga County, NY","05000US36067","onondaga-county-ny"
2,"Black",2017,"2017",70313,8775,"Orange County, NY","05000US36071","orange-county-ny"
2,"Black",2017,"2017",72357,70496,"Putnam County, NY","05000US36079","putnam-county-ny"
2,"Black",2017,"2017",65295,4723,"Queens County, NY","05000US36081","queens-county-ny"
2,"Black",2017,"2017",24355,4985,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
2,"Black",2017,"2017",41663,5408,"Richmond County, NY","05000US36085","richmond-county-ny"
2,"Black",2017,"2017",79973,16317.999999999998,"Rockland County, NY","05000US36087","rockland-county-ny"
2,"Black",2017,"2017",27937,8997,"Schenectady County, NY","05000US36093","schenectady-county-ny"
2,"Black",2017,"2017",38537,15378,"Steuben County, NY","05000US36101","steuben-county-ny"
2,"Black",2017,"2017",69872,5077,"Suffolk County, NY","05000US36103","suffolk-county-ny"
2,"Black",2017,"2017",42178,18902,"Sullivan County, NY","05000US36105","sullivan-county-ny"
2,"Black",2017,"2017",71154,25469,"Ulster County, NY","05000US36111","ulster-county-ny"
2,"Black",2017,"2017",55844,5557,"Westchester County, NY","05000US36119","westchester-county-ny"
3,"Native American",2017,"2017",22791,18921,"Albany County, NY","05000US36001","albany-county-ny"
3,"Native American",2017,"2017",29001,18836,"Bronx County, NY","05000US36005","bronx-county-ny"
3,"Native American",2017,"2017",25693,16372.000000000002,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
3,"Native American",2017,"2017",30868,28383,"Erie County, NY","05000US36029","erie-county-ny"
3,"Native American",2017,"2017",52815,45104,"Kings County, NY","05000US36047","kings-county-ny"
3,"Native American",2017,"2017",39607,32924,"Niagara County, NY","05000US36063","niagara-county-ny"
3,"Native American",2017,"2017",13834,5930,"Onondaga County, NY","05000US36067","onondaga-county-ny"
3,"Native American",2017,"2017",58688,55892,"Oswego County, NY","05000US36075","oswego-county-ny"
3,"Native American",2017,"2017",65444,16865,"Queens County, NY","05000US36081","queens-county-ny"
3,"Native American",2017,"2017",70389,36918,"Richmond County, NY","05000US36085","richmond-county-ny"
3,"Native American",2017,"2017",111149,72618,"Rockland County, NY","05000US36087","rockland-county-ny"
3,"Native American",2017,"2017",56193,41990,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
3,"Native American",2017,"2017",60565,50038,"Sullivan County, NY","05000US36105","sullivan-county-ny"
3,"Native American",2017,"2017",45076,25024,"Westchester County, NY","05000US36119","westchester-county-ny"
4,"Asian",2017,"2017",77814,13534,"Albany County, NY","05000US36001","albany-county-ny"
4,"Asian",2017,"2017",48016,10550,"Bronx County, NY","05000US36005","bronx-county-ny"
4,"Asian",2017,"2017",35279,27445,"Broome County, NY","05000US36007","broome-county-ny"
4,"Asian",2017,"2017",2499,,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
4,"Asian",2017,"2017",98682,869.9999999999999,"Cayuga County, NY","05000US36011","cayuga-county-ny"
4,"Asian",2017,"2017",158427,85638,"Chemung County, NY","05000US36015","chemung-county-ny"
4,"Asian",2017,"2017",120627,13959.000000000002,"Dutchess County, NY","05000US36027","dutchess-county-ny"
4,"Asian",2017,"2017",46757,7016,"Erie County, NY","05000US36029","erie-county-ny"
4,"Asian",2017,"2017",59425,5061,"Kings County, NY","05000US36047","kings-county-ny"
4,"Asian",2017,"2017",87733,2102,"Livingston County, NY","05000US36051","livingston-county-ny"
4,"Asian",2017,"2017",88900,77622,"Madison County, NY","05000US36053","madison-county-ny"
4,"Asian",2017,"2017",66957,11269,"Monroe County, NY","05000US36055","monroe-county-ny"
4,"Asian",2017,"2017",130804,4896,"Nassau County, NY","05000US36059","nassau-county-ny"
4,"Asian",2017,"2017",76766,12219,"New York County, NY","05000US36061","new-york-county-ny"
4,"Asian",2017,"2017",25813,25592,"Niagara County, NY","05000US36063","niagara-county-ny"
4,"Asian",2017,"2017",28489,8654,"Oneida County, NY","05000US36065","oneida-county-ny"
4,"Asian",2017,"2017",40540,10402,"Onondaga County, NY","05000US36067","onondaga-county-ny"
4,"Asian",2017,"2017",76826,55890.99999999999,"Orange County, NY","05000US36071","orange-county-ny"
4,"Asian",2017,"2017",250001,,"Oswego County, NY","05000US36075","oswego-county-ny"
4,"Asian",2017,"2017",118447,57661.00000000001,"Putnam County, NY","05000US36079","putnam-county-ny"
4,"Asian",2017,"2017",61242,1288,"Queens County, NY","05000US36081","queens-county-ny"
4,"Asian",2017,"2017",70392,38217,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
4,"Asian",2017,"2017",78811,8502,"Richmond County, NY","05000US36085","richmond-county-ny"
4,"Asian",2017,"2017",140163,32553,"Rockland County, NY","05000US36087","rockland-county-ny"
4,"Asian",2017,"2017",85208,33201,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
4,"Asian",2017,"2017",101696,5181,"Saratoga County, NY","05000US36091","saratoga-county-ny"
4,"Asian",2017,"2017",60602,37212,"Schenectady County, NY","05000US36093","schenectady-county-ny"
4,"Asian",2017,"2017",100437,13929.999999999998,"Suffolk County, NY","05000US36103","suffolk-county-ny"
4,"Asian",2017,"2017",125813,80087,"Sullivan County, NY","05000US36105","sullivan-county-ny"
4,"Asian",2017,"2017",31088,9046,"Tompkins County, NY","05000US36109","tompkins-county-ny"
4,"Asian",2017,"2017",80000,50407,"Ulster County, NY","05000US36111","ulster-county-ny"
4,"Asian",2017,"2017",250001,,"Wayne County, NY","05000US36117","wayne-county-ny"
4,"Asian",2017,"2017",140465,13457,"Westchester County, NY","05000US36119","westchester-county-ny"
5,"Pacific Islander",2017,"2017",44886,17008,"Bronx County, NY","05000US36005","bronx-county-ny"
6,"Other",2017,"2017",31160,1571,"Bronx County, NY","05000US36005","bronx-county-ny"
6,"Other",2017,"2017",18571,14500,"Cayuga County, NY","05000US36011","cayuga-county-ny"
6,"Other",2017,"2017",2499,,"Clinton County, NY","05000US36019","clinton-county-ny"
6,"Other",2017,"2017",24525,17203,"Dutchess County, NY","05000US36027","dutchess-county-ny"
6,"Other",2017,"2017",22766,4472,"Erie County, NY","05000US36029","erie-county-ny"
6,"Other",2017,"2017",47866,18703,"Jefferson County, NY","05000US36045","jefferson-county-ny"
6,"Other",2017,"2017",34005,2874,"Kings County, NY","05000US36047","kings-county-ny"
6,"Other",2017,"2017",28108,8952,"Monroe County, NY","05000US36055","monroe-county-ny"
6,"Other",2017,"2017",74541,12364,"Nassau County, NY","05000US36059","nassau-county-ny"
6,"Other",2017,"2017",35669,3195,"New York County, NY","05000US36061","new-york-county-ny"
6,"Other",2017,"2017",21096,14819,"Oneida County, NY","05000US36065","oneida-county-ny"
6,"Other",2017,"2017",38915,18182,"Ontario County, NY","05000US36069","ontario-county-ny"
6,"Other",2017,"2017",68429,20660,"Orange County, NY","05000US36071","orange-county-ny"
6,"Other",2017,"2017",4080,906,"Oswego County, NY","05000US36075","oswego-county-ny"
6,"Other",2017,"2017",57485,3236,"Queens County, NY","05000US36081","queens-county-ny"
6,"Other",2017,"2017",56271,26242,"Richmond County, NY","05000US36085","richmond-county-ny"
6,"Other",2017,"2017",40260,15503,"Rockland County, NY","05000US36087","rockland-county-ny"
6,"Other",2017,"2017",16820,12657,"Schenectady County, NY","05000US36093","schenectady-county-ny"
6,"Other",2017,"2017",79686,17742,"Suffolk County, NY","05000US36103","suffolk-county-ny"
6,"Other",2017,"2017",62835,10653,"Ulster County, NY","05000US36111","ulster-county-ny"
6,"Other",2017,"2017",50899,5593,"Westchester County, NY","05000US36119","westchester-county-ny"
7,"Two Or More",2017,"2017",50836,17103,"Albany County, NY","05000US36001","albany-county-ny"
7,"Two Or More",2017,"2017",48750,11047,"Bronx County, NY","05000US36005","bronx-county-ny"
7,"Two Or More",2017,"2017",29571,17104,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
7,"Two Or More",2017,"2017",31799,15888.999999999998,"Chemung County, NY","05000US36015","chemung-county-ny"
7,"Two Or More",2017,"2017",70225,22089,"Dutchess County, NY","05000US36027","dutchess-county-ny"
7,"Two Or More",2017,"2017",30298,10928,"Erie County, NY","05000US36029","erie-county-ny"
7,"Two Or More",2017,"2017",25341,10331,"Jefferson County, NY","05000US36045","jefferson-county-ny"
7,"Two Or More",2017,"2017",68864,5900,"Kings County, NY","05000US36047","kings-county-ny"
7,"Two Or More",2017,"2017",91199,2227,"Madison County, NY","05000US36053","madison-county-ny"
7,"Two Or More",2017,"2017",41048,9349,"Monroe County, NY","05000US36055","monroe-county-ny"
7,"Two Or More",2017,"2017",100838,23005,"Nassau County, NY","05000US36059","nassau-county-ny"
7,"Two Or More",2017,"2017",55209,8329,"New York County, NY","05000US36061","new-york-county-ny"
7,"Two Or More",2017,"2017",37922,3650,"Niagara County, NY","05000US36063","niagara-county-ny"
7,"Two Or More",2017,"2017",40673,11857,"Onondaga County, NY","05000US36067","onondaga-county-ny"
7,"Two Or More",2017,"2017",60985,49059,"Ontario County, NY","05000US36069","ontario-county-ny"
7,"Two Or More",2017,"2017",66297,29092,"Orange County, NY","05000US36071","orange-county-ny"
7,"Two Or More",2017,"2017",45750,33189,"Oswego County, NY","05000US36075","oswego-county-ny"
7,"Two Or More",2017,"2017",66645,6491,"Queens County, NY","05000US36081","queens-county-ny"
7,"Two Or More",2017,"2017",46125,11792,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
7,"Two Or More",2017,"2017",77355,21132,"Richmond County, NY","05000US36085","richmond-county-ny"
7,"Two Or More",2017,"2017",78503,21904,"Rockland County, NY","05000US36087","rockland-county-ny"
7,"Two Or More",2017,"2017",35886,34626,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
7,"Two Or More",2017,"2017",77014,46770,"Saratoga County, NY","05000US36091","saratoga-county-ny"
7,"Two Or More",2017,"2017",43353,42308,"Schenectady County, NY","05000US36093","schenectady-county-ny"
7,"Two Or More",2017,"2017",45448,10431,"Steuben County, NY","05000US36101","steuben-county-ny"
7,"Two Or More",2017,"2017",92246,14485,"Suffolk County, NY","05000US36103","suffolk-county-ny"
7,"Two Or More",2017,"2017",95071,18873,"Sullivan County, NY","05000US36105","sullivan-county-ny"
7,"Two Or More",2017,"2017",42477,25339,"Tompkins County, NY","05000US36109","tompkins-county-ny"
7,"Two Or More",2017,"2017",55632,22381,"Ulster County, NY","05000US36111","ulster-county-ny"
7,"Two Or More",2017,"2017",75630,21832,"Westchester County, NY","05000US36119","westchester-county-ny"
8,"White Non-Hispanic",2017,"2017",75035,3488,"Albany County, NY","05000US36001","albany-county-ny"
8,"White Non-Hispanic",2017,"2017",63929,3089,"Bronx County, NY","05000US36005","bronx-county-ny"
8,"White Non-Hispanic",2017,"2017",51283,3502,"Broome County, NY","05000US36007","broome-county-ny"
8,"White Non-Hispanic",2017,"2017",50007,3013,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
8,"White Non-Hispanic",2017,"2017",57324,3811,"Cayuga County, NY","05000US36011","cayuga-county-ny"
8,"White Non-Hispanic",2017,"2017",47554,2731,"Chautauqua County, NY","05000US36013","chautauqua-county-ny"
8,"White Non-Hispanic",2017,"2017",52064,5641,"Chemung County, NY","05000US36015","chemung-county-ny"
8,"White Non-Hispanic",2017,"2017",58491,4559,"Clinton County, NY","05000US36019","clinton-county-ny"
8,"White Non-Hispanic",2017,"2017",82468,5285,"Dutchess County, NY","05000US36027","dutchess-county-ny"
8,"White Non-Hispanic",2017,"2017",62519,1414,"Erie County, NY","05000US36029","erie-county-ny"
8,"White Non-Hispanic",2017,"2017",49102,3034,"Jefferson County, NY","05000US36045","jefferson-county-ny"
8,"White Non-Hispanic",2017,"2017",81162,1432,"Kings County, NY","05000US36047","kings-county-ny"
