COUNTY_ID,COUNTY_NAME,STATE,POPULATION,DATE
027,Columbia County, Arkansas,23627,2017-07-01
029,Conway County, Arkansas,20916,2017-07-01
031,Craighead County, Arkansas,107115,2017-07-01
033,Crawford County, Arkansas,62996,2017-07-01
035,Crittenden County, Arkansas,48750,2017-07-01
037,Cross County, Arkansas,16863,2017-07-01
039,Dallas County, Arkansas,7393,2017-07-01
041,Desha County, Arkansas,11764,2017-07-01
043,Drew County, Arkansas,18547,2017-07-01
045,Faulkner County, Arkansas,123654,2017-07-01
047,Franklin County, Arkansas,17890,2017-07-01
049,Fulton County, Arkansas,12055,2017-07-01
051,Garland County, Arkansas,98658,2017-07-01
053,Grant County, Arkansas,18165,2017-07-01
055,Greene County, Arkansas,45053,2017-07-01
057,Hempstead County, Arkansas,21861,2017-07-01
059,Hot Spring County, Arkansas,33574,2017-07-01
061,Howard County, Arkansas,13478,2017-07-01
063,Independence County, Arkansas,37504,2017-07-01
065,Izard County, Arkansas,13686,2017-07-01
067,Jackson County, Arkansas,17135,2017-07-01
069,Jefferson County, Arkansas,69115,2017-07-01
071,Johnson County, Arkansas,26552,2017-07-01
073,Lafayette County, Arkansas,6862,2017-07-01
075,Lawrence County, Arkansas,16525,2017-07-01
077,Lee County, Arkansas,9176,2017-07-01
079,Lincoln County, Arkansas,13646,2017-07-01
081,Little River County, Arkansas,12359,2017-07-01
031,Kings County, California,150101,2017-07-01
033,Lake County, California,64246,2017-07-01
035,Lassen County, California,31163,2017-07-01
037,Los Angeles County, California,10163507,2017-07-01
039,Madera County, California,156890,2017-07-01
041,Marin County, California,260955,2017-07-01
095,Monroe County, Arkansas,7085,2017-07-01
097,Montgomery County, Arkansas,8919,2017-07-01
099,Nevada County, Arkansas,8327,2017-07-01
101,Newton County, Arkansas,7828,2017-07-01
103,Ouachita County, Arkansas,23868,2017-07-01
105,Perry County, Arkansas,10348,2017-07-01
107,Phillips County, Arkansas,18572,2017-07-01
109,Pike County, Arkansas,10726,2017-07-01
111,Poinsett County, Arkansas,24154,2017-07-01
113,Polk County, Arkansas,20118,2017-07-01
115,Pope County, Arkansas,63835,2017-07-01
117,Prairie County, Arkansas,8248,2017-07-01
119,Pulaski County, Arkansas,393956,2017-07-01
121,Randolph County, Arkansas,17557,2017-07-01
123,St. Francis County, Arkansas,25930,2017-07-01
125,Saline County, Arkansas,119323,2017-07-01
127,Scott County, Arkansas,10445,2017-07-01
129,Searcy County, Arkansas,7938,2017-07-01
131,Sebastian County, Arkansas,128107,2017-07-01
133,Sevier County, Arkansas,17115,2017-07-01
135,Sharp County, Arkansas,17393,2017-07-01
137,Stone County, Arkansas,12537,2017-07-01
139,Union County, Arkansas,39449,2017-07-01
141,Van Buren County, Arkansas,16506,2017-07-01
143,Washington County, Arkansas,231996,2017-07-01
145,White County, Arkansas,79016,2017-07-01
147,Woodruff County, Arkansas,6571,2017-07-01
149,Yell County, Arkansas,21523,2017-07-01
001,Alameda County, California,1663190,2017-07-01
003,Alpine County, California,1120,2017-07-01
005,Amador County, California,38626,2017-07-01
007,Butte County, California,229294,2017-07-01
009,Calaveras County, California,45670,2017-07-01
011,Colusa County, California,21805,2017-07-01
013,Contra Costa County, California,1147439,2017-07-01
015,Del Norte County, California,27470,2017-07-01
017,El Dorado County, California,188987,2017-07-01
019,Fresno County, California,989255,2017-07-01
021,Glenn County, California,28094,2017-07-01
023,Humboldt County, California,136754,2017-07-01
025,Imperial County, California,182830,2017-07-01
027,Inyo County, California,18026,2017-07-01
029,Kern County, California,893119,2017-07-01
115,Yuba County, California,77031,2017-07-01
001,Adams County, Colorado,503167,2017-07-01
003,Alamosa County, Colorado,16551,2017-07-01
005,Arapahoe County, Colorado,643052,2017-07-01
007,Archuleta County, Colorado,13315,2017-07-01
009,Baca County, Colorado,3562,2017-07-01
043,Mariposa County, California,17569,2017-07-01
045,Mendocino County, California,88018,2017-07-01
047,Merced County, California,272673,2017-07-01
049,Modoc County, California,8859,2017-07-01
051,Mono County, California,14168,2017-07-01
053,Monterey County, California,437907,2017-07-01
055,Napa County, California,140973,2017-07-01
057,Nevada County, California,99814,2017-07-01
059,Orange County, California,3190400,2017-07-01
061,Placer County, California,386166,2017-07-01
063,Plumas County, California,18742,2017-07-01
065,Riverside County, California,2423266,2017-07-01
067,Sacramento County, California,1530615,2017-07-01
069,San Benito County, California,60310,2017-07-01
071,San Bernardino County, California,2157404,2017-07-01
073,San Diego County, California,3337685,2017-07-01
075,San Francisco County, California,884363,2017-07-01
077,San Joaquin County, California,745424,2017-07-01
079,San Luis Obispo County, California,283405,2017-07-01
081,San Mateo County, California,771410,2017-07-01
083,Santa Barbara County, California,448150,2017-07-01
085,Santa Clara County, California,1938153,2017-07-01
087,Santa Cruz County, California,275897,2017-07-01
089,Shasta County, California,179921,2017-07-01
091,Sierra County, California,2999,2017-07-01
093,Siskiyou County, California,43853,2017-07-01
095,Solano County, California,445458,2017-07-01
097,Sonoma County, California,504217,2017-07-01
099,Stanislaus County, California,547899,2017-07-01
101,Sutter County, California,96648,2017-07-01
103,Tehama County, California,63926,2017-07-01
105,Trinity County, California,12709,2017-07-01
107,Tulare County, California,464493,2017-07-01
109,Tuolumne County, California,54248,2017-07-01
111,Ventura County, California,854223,2017-07-01
113,Yolo County, California,219116,2017-07-01
095,Phillips County, Colorado,4292,2017-07-01
097,Pitkin County, Colorado,17890,2017-07-01
099,Prowers County, Colorado,12070,2017-07-01
101,Pueblo County, Colorado,166475,2017-07-01
103,Rio Blanco County, Colorado,6420,2017-07-01
105,Rio Grande County, Colorado,11301,2017-07-01
107,Routt County, Colorado,25220,2017-07-01
011,Bent County, Colorado,5938,2017-07-01
013,Boulder County, Colorado,322514,2017-07-01
014,Broomfield County, Colorado,68341,2017-07-01
015,Chaffee County, Colorado,19638,2017-07-01
017,Cheyenne County, Colorado,1845,2017-07-01
019,Clear Creek County, Colorado,9574,2017-07-01
021,Conejos County, Colorado,8184,2017-07-01
023,Costilla County, Colorado,3776,2017-07-01
025,Crowley County, Colorado,5810,2017-07-01
027,Custer County, Colorado,4874,2017-07-01
029,Delta County, Colorado,30568,2017-07-01
031,Denver County, Colorado,704621,2017-07-01
033,Dolores County, Colorado,2067,2017-07-01
035,Douglas County, Colorado,335299,2017-07-01
037,Eagle County, Colorado,54772,2017-07-01
039,Elbert County, Colorado,25642,2017-07-01
041,El Paso County, Colorado,699232,2017-07-01
043,Fremont County, Colorado,47559,2017-07-01
045,Garfield County, Colorado,59118,2017-07-01
047,Gilpin County, Colorado,6013,2017-07-01
049,Grand County, Colorado,15321,2017-07-01
051,Gunnison County, Colorado,16939,2017-07-01
053,Hinsdale County, Colorado,794,2017-07-01
055,Huerfano County, Colorado,6662,2017-07-01
057,Jackson County, Colorado,1385,2017-07-01
059,Jefferson County, Colorado,574613,2017-07-01
061,Kiowa County, Colorado,1376,2017-07-01
063,Kit Carson County, Colorado,7158,2017-07-01
065,Lake County, Colorado,7778,2017-07-01
067,La Plata County, Colorado,55589,2017-07-01
069,Larimer County, Colorado,343976,2017-07-01
071,Las Animas County, Colorado,14238,2017-07-01
073,Lincoln County, Colorado,5546,2017-07-01
075,Logan County, Colorado,21896,2017-07-01
077,Mesa County, Colorado,151616,2017-07-01
079,Mineral County, Colorado,766,2017-07-01
081,Moffat County, Colorado,13131,2017-07-01
083,Montezuma County, Colorado,26140,2017-07-01
085,Montrose County, Colorado,41784,2017-07-01
087,Morgan County, Colorado,28192,2017-07-01
089,Otero County, Colorado,18326,2017-07-01
091,Ouray County, Colorado,4794,2017-07-01
093,Park County, Colorado,17905,2017-07-01
033,Escambia County, Florida,313512,2017-07-01
035,Flagler County, Florida,110510,2017-07-01
037,Franklin County, Florida,11727,2017-07-01
039,Gadsden County, Florida,46071,2017-07-01
041,Gilchrist County, Florida,17743,2017-07-01
043,Glades County, Florida,13754,2017-07-01
109,Saguache County, Colorado,6626,2017-07-01
111,San Juan County, Colorado,715,2017-07-01
113,San Miguel County, Colorado,7967,2017-07-01
115,Sedgwick County, Colorado,2344,2017-07-01
117,Summit County, Colorado,30585,2017-07-01
119,Teller County, Colorado,24646,2017-07-01
121,Washington County, Colorado,4938,2017-07-01
123,Weld County, Colorado,304633,2017-07-01
125,Yuma County, Colorado,10075,2017-07-01
001,Fairfield County, Connecticut,949921,2017-07-01
003,Hartford County, Connecticut,895388,2017-07-01
005,Litchfield County, Connecticut,182177,2017-07-01
007,Middlesex County, Connecticut,163410,2017-07-01
009,New Haven County, Connecticut,860435,2017-07-01
011,New London County, Connecticut,269033,2017-07-01
013,Tolland County, Connecticut,151461,2017-07-01
015,Windham County, Connecticut,116359,2017-07-01
001,Kent County, Delaware,176824,2017-07-01
003,New Castle County, Delaware,559793,2017-07-01
005,Sussex County, Delaware,225322,2017-07-01
001,District of Columbia, District of Columbia,693972,2017-07-01
001,Alachua County, Florida,266944,2017-07-01
003,Baker County, Florida,28283,2017-07-01
005,Bay County, Florida,183563,2017-07-01
007,Bradford County, Florida,27038,2017-07-01
009,Brevard County, Florida,589162,2017-07-01
011,Broward County, Florida,1935878,2017-07-01
013,Calhoun County, Florida,14483,2017-07-01
015,Charlotte County, Florida,182033,2017-07-01
017,Citrus County, Florida,145647,2017-07-01
019,Clay County, Florida,212230,2017-07-01
021,Collier County, Florida,372880,2017-07-01
023,Columbia County, Florida,69612,2017-07-01
027,DeSoto County, Florida,36862,2017-07-01
029,Dixie County, Florida,16673,2017-07-01
031,Duval County, Florida,937934,2017-07-01
131,Walton County, Florida,68376,2017-07-01
133,Washington County, Florida,24567,2017-07-01
001,Appling County, Georgia,18521,2017-07-01
003,Atkinson County, Georgia,8342,2017-07-01
005,Bacon County, Georgia,11319,2017-07-01
007,Baker County, Georgia,3200,2017-07-01
045,Gulf County, Florida,16160,2017-07-01
047,Hamilton County, Florida,14184,2017-07-01
049,Hardee County, Florida,27411,2017-07-01
051,Hendry County, Florida,40347,2017-07-01
053,Hernando County, Florida,186553,2017-07-01
055,Highlands County, Florida,102883,2017-07-01
057,Hillsborough County, Florida,1408566,2017-07-01
059,Holmes County, Florida,19558,2017-07-01
061,Indian River County, Florida,154383,2017-07-01
063,Jackson County, Florida,48330,2017-07-01
065,Jefferson County, Florida,14144,2017-07-01
067,Lafayette County, Florida,8451,2017-07-01
069,Lake County, Florida,346017,2017-07-01
071,Lee County, Florida,739224,2017-07-01
073,Leon County, Florida,290292,2017-07-01
075,Levy County, Florida,40355,2017-07-01
077,Liberty County, Florida,8242,2017-07-01
079,Madison County, Florida,18449,2017-07-01
081,Manatee County, Florida,385571,2017-07-01
083,Marion County, Florida,354353,2017-07-01
085,Martin County, Florida,159923,2017-07-01
086,Miami-Dade County, Florida,2751796,2017-07-01
087,Monroe County, Florida,77013,2017-07-01
089,Nassau County, Florida,82721,2017-07-01
091,Okaloosa County, Florida,202970,2017-07-01
093,Okeechobee County, Florida,41605,2017-07-01
095,Orange County, Florida,1348975,2017-07-01
097,Osceola County, Florida,352180,2017-07-01
099,Palm Beach County, Florida,1471150,2017-07-01
101,Pasco County, Florida,525643,2017-07-01
103,Pinellas County, Florida,970637,2017-07-01
105,Polk County, Florida,686483,2017-07-01
107,Putnam County, Florida,73464,2017-07-01
109,St. Johns County, Florida,243812,2017-07-01
111,St. Lucie County, Florida,313506,2017-07-01
113,Santa Rosa County, Florida,174272,2017-07-01
115,Sarasota County, Florida,419119,2017-07-01
117,Seminole County, Florida,462659,2017-07-01
119,Sumter County, Florida,125165,2017-07-01
121,Suwannee County, Florida,44190,2017-07-01
123,Taylor County, Florida,21833,2017-07-01
125,Union County, Florida,15517,2017-07-01
127,Volusia County, Florida,538692,2017-07-01
129,Wakulla County, Florida,32120,2017-07-01
085,Dawson County, Georgia,24379,2017-07-01
087,Decatur County, Georgia,26716,2017-07-01
089,DeKalb County, Georgia,753253,2017-07-01
091,Dodge County, Georgia,20730,2017-07-01
093,Dooly County, Georgia,13737,2017-07-01
095,Dougherty County, Georgia,89502,2017-07-01
009,Baldwin County, Georgia,44906,2017-07-01
011,Banks County, Georgia,18634,2017-07-01
013,Barrow County, Georgia,79061,2017-07-01
015,Bartow County, Georgia,105054,2017-07-01
017,Ben Hill County, Georgia,16996,2017-07-01
019,Berrien County, Georgia,19186,2017-07-01
021,Bibb County, Georgia,152862,2017-07-01
023,Bleckley County, Georgia,12830,2017-07-01
025,Brantley County, Georgia,18731,2017-07-01
027,Brooks County, Georgia,15587,2017-07-01
029,Bryan County, Georgia,37060,2017-07-01
031,Bulloch County, Georgia,76149,2017-07-01
033,Burke County, Georgia,22522,2017-07-01
035,Butts County, Georgia,24059,2017-07-01
037,Calhoun County, Georgia,6455,2017-07-01
039,Camden County, Georgia,53044,2017-07-01
043,Candler County, Georgia,10797,2017-07-01
045,Carroll County, Georgia,117812,2017-07-01
047,Catoosa County, Georgia,66550,2017-07-01
049,Charlton County, Georgia,12715,2017-07-01
051,Chatham County, Georgia,290501,2017-07-01
053,Chattahoochee County, Georgia,10343,2017-07-01
055,Chattooga County, Georgia,24770,2017-07-01
057,Cherokee County, Georgia,247573,2017-07-01
059,Clarke County, Georgia,127064,2017-07-01
061,Clay County, Georgia,2962,2017-07-01
063,Clayton County, Georgia,285153,2017-07-01
065,Clinch County, Georgia,6727,2017-07-01
067,Cobb County, Georgia,755754,2017-07-01
069,Coffee County, Georgia,43014,2017-07-01
071,Colquitt County, Georgia,45835,2017-07-01
073,Columbia County, Georgia,151579,2017-07-01
075,Cook County, Georgia,17277,2017-07-01
077,Coweta County, Georgia,143114,2017-07-01
079,Crawford County, Georgia,12295,2017-07-01
081,Crisp County, Georgia,22736,2017-07-01
083,Dade County, Georgia,16285,2017-07-01
185,Lowndes County, Georgia,115489,2017-07-01
187,Lumpkin County, Georgia,32873,2017-07-01
189,McDuffie County, Georgia,21498,2017-07-01
191,McIntosh County, Georgia,14106,2017-07-01
193,Macon County, Georgia,13314,2017-07-01
195,Madison County, Georgia,29302,2017-07-01
097,Douglas County, Georgia,143882,2017-07-01
099,Early County, Georgia,10296,2017-07-01
101,Echols County, Georgia,3936,2017-07-01
103,Effingham County, Georgia,59982,2017-07-01
105,Elbert County, Georgia,19109,2017-07-01
107,Emanuel County, Georgia,22530,2017-07-01
109,Evans County, Georgia,10775,2017-07-01
111,Fannin County, Georgia,25322,2017-07-01
113,Fayette County, Georgia,112549,2017-07-01
115,Floyd County, Georgia,97613,2017-07-01
117,Forsyth County, Georgia,227967,2017-07-01
119,Franklin County, Georgia,22820,2017-07-01
121,Fulton County, Georgia,1041423,2017-07-01
123,Gilmer County, Georgia,30674,2017-07-01
125,Glascock County, Georgia,3062,2017-07-01
127,Glynn County, Georgia,85282,2017-07-01
129,Gordon County, Georgia,57089,2017-07-01
131,Grady County, Georgia,24819,2017-07-01
133,Greene County, Georgia,17281,2017-07-01
135,Gwinnett County, Georgia,920260,2017-07-01
137,Habersham County, Georgia,44567,2017-07-01
139,Hall County, Georgia,199335,2017-07-01
141,Hancock County, Georgia,8561,2017-07-01
143,Haralson County, Georgia,29256,2017-07-01
145,Harris County, Georgia,33915,2017-07-01
147,Hart County, Georgia,25794,2017-07-01
149,Heard County, Georgia,11730,2017-07-01
151,Henry County, Georgia,225813,2017-07-01
153,Houston County, Georgia,153479,2017-07-01
155,Irwin County, Georgia,9410,2017-07-01
157,Jackson County, Georgia,67519,2017-07-01
159,Jasper County, Georgia,13964,2017-07-01
161,Jeff Davis County, Georgia,15025,2017-07-01
163,Jefferson County, Georgia,15648,2017-07-01
165,Jenkins County, Georgia,8767,2017-07-01
167,Johnson County, Georgia,9788,2017-07-01
169,Jones County, Georgia,28470,2017-07-01
171,Lamar County, Georgia,18599,2017-07-01
173,Lanier County, Georgia,10425,2017-07-01
175,Laurens County, Georgia,47330,2017-07-01
177,Lee County, Georgia,29470,2017-07-01
179,Liberty County, Georgia,61386,2017-07-01
181,Lincoln County, Georgia,7880,2017-07-01
183,Long County, Georgia,19014,2017-07-01
273,Terrell County, Georgia,8729,2017-07-01
275,Thomas County, Georgia,44779,2017-07-01
277,Tift County, Georgia,40598,2017-07-01
279,Toombs County, Georgia,26999,2017-07-01
281,Towns County, Georgia,11506,2017-07-01
283,Treutlen County, Georgia,6740,2017-07-01
285,Troup County, Georgia,69786,2017-07-01
197,Marion County, Georgia,8450,2017-07-01
199,Meriwether County, Georgia,21049,2017-07-01
201,Miller County, Georgia,5838,2017-07-01
205,Mitchell County, Georgia,22292,2017-07-01
207,Monroe County, Georgia,27113,2017-07-01
209,Montgomery County, Georgia,9031,2017-07-01
211,Morgan County, Georgia,18412,2017-07-01
213,Murray County, Georgia,39782,2017-07-01
215,Muscogee County, Georgia,194058,2017-07-01
217,Newton County, Georgia,108078,2017-07-01
219,Oconee County, Georgia,38028,2017-07-01
221,Oglethorpe County, Georgia,14877,2017-07-01
223,Paulding County, Georgia,159445,2017-07-01
225,Peach County, Georgia,27099,2017-07-01
227,Pickens County, Georgia,31588,2017-07-01
229,Pierce County, Georgia,19307,2017-07-01
231,Pike County, Georgia,18217,2017-07-01
233,Polk County, Georgia,42085,2017-07-01
235,Pulaski County, Georgia,11201,2017-07-01
237,Putnam County, Georgia,21730,2017-07-01
239,Quitman County, Georgia,2358,2017-07-01
241,Rabun County, Georgia,16602,2017-07-01
243,Randolph County, Georgia,7075,2017-07-01
245,Richmond County, Georgia,201800,2017-07-01
247,Rockdale County, Georgia,90312,2017-07-01
249,Schley County, Georgia,5213,2017-07-01
251,Screven County, Georgia,13953,2017-07-01
253,Seminole County, Georgia,8292,2017-07-01
255,Spalding County, Georgia,65380,2017-07-01
257,Stephens County, Georgia,25890,2017-07-01
259,Stewart County, Georgia,5985,2017-07-01
261,Sumter County, Georgia,29847,2017-07-01
263,Talbot County, Georgia,6249,2017-07-01
265,Taliaferro County, Georgia,1628,2017-07-01
267,Tattnall County, Georgia,25334,2017-07-01
269,Taylor County, Georgia,8142,2017-07-01
271,Telfair County, Georgia,15989,2017-07-01
043,Fremont County, Idaho,13094,2017-07-01
045,Gem County, Idaho,17379,2017-07-01
047,Gooding County, Idaho,15124,2017-07-01
049,Idaho County, Idaho,16369,2017-07-01
051,Jefferson County, Idaho,28446,2017-07-01
053,Jerome County, Idaho,23627,2017-07-01
287,Turner County, Georgia,7961,2017-07-01
289,Twiggs County, Georgia,8174,2017-07-01
291,Union County, Georgia,23459,2017-07-01
293,Upson County, Georgia,26135,2017-07-01
295,Walker County, Georgia,68939,2017-07-01
297,Walton County, Georgia,91600,2017-07-01
299,Ware County, Georgia,35871,2017-07-01
301,Warren County, Georgia,5303,2017-07-01
303,Washington County, Georgia,20313,2017-07-01
305,Wayne County, Georgia,29817,2017-07-01
307,Webster County, Georgia,2605,2017-07-01
309,Wheeler County, Georgia,7952,2017-07-01
311,White County, Georgia,29453,2017-07-01
313,Whitfield County, Georgia,104658,2017-07-01
315,Wilcox County, Georgia,8800,2017-07-01
317,Wilkes County, Georgia,9892,2017-07-01
319,Wilkinson County, Georgia,8959,2017-07-01
321,Worth County, Georgia,20533,2017-07-01
001,Hawaii County, Hawaii,200381,2017-07-01
003,Honolulu County, Hawaii,988650,2017-07-01
005,Kalawao County, Hawaii,88,2017-07-01
007,Kauai County, Hawaii,72159,2017-07-01
009,Maui County, Hawaii,166260,2017-07-01
001,Ada County, Idaho,456849,2017-07-01
003,Adams County, Idaho,4147,2017-07-01
005,Bannock County, Idaho,85269,2017-07-01
007,Bear Lake County, Idaho,6028,2017-07-01
009,Benewah County, Idaho,9184,2017-07-01
011,Bingham County, Idaho,45927,2017-07-01
013,Blaine County, Idaho,22024,2017-07-01
015,Boise County, Idaho,7290,2017-07-01
017,Bonner County, Idaho,43560,2017-07-01
019,Bonneville County, Idaho,114595,2017-07-01
021,Boundary County, Idaho,11922,2017-07-01
023,Butte County, Idaho,2602,2017-07-01
025,Camas County, Idaho,1102,2017-07-01
027,Canyon County, Idaho,216699,2017-07-01
029,Caribou County, Idaho,7034,2017-07-01
031,Cassia County, Idaho,23664,2017-07-01
033,Clark County, Idaho,873,2017-07-01
035,Clearwater County, Idaho,8546,2017-07-01
037,Custer County, Idaho,4172,2017-07-01
039,Elmore County, Idaho,26823,2017-07-01
041,Franklin County, Idaho,13564,2017-07-01
043,DuPage County, Illinois,930128,2017-07-01
045,Edgar County, Illinois,17328,2017-07-01
047,Edwards County, Illinois,6486,2017-07-01
049,Effingham County, Illinois,34132,2017-07-01
051,Fayette County, Illinois,21784,2017-07-01
053,Ford County, Illinois,13280,2017-07-01
055,Kootenai County, Idaho,157637,2017-07-01
057,Latah County, Idaho,39333,2017-07-01
059,Lemhi County, Idaho,7875,2017-07-01
061,Lewis County, Idaho,3887,2017-07-01
063,Lincoln County, Idaho,5318,2017-07-01
065,Madison County, Idaho,39141,2017-07-01
067,Minidoka County, Idaho,20729,2017-07-01
069,Nez Perce County, Idaho,40385,2017-07-01
071,Oneida County, Idaho,4427,2017-07-01
073,Owyhee County, Idaho,11628,2017-07-01
075,Payette County, Idaho,23215,2017-07-01
077,Power County, Idaho,7600,2017-07-01
079,Shoshone County, Idaho,12542,2017-07-01
081,Teton County, Idaho,11381,2017-07-01
083,Twin Falls County, Idaho,85124,2017-07-01
085,Valley County, Idaho,10687,2017-07-01
087,Washington County, Idaho,10121,2017-07-01
001,Adams County, Illinois,66234,2017-07-01
003,Alexander County, Illinois,6315,2017-07-01
