COUNTY_ID,COUNTY_NAME,STATE,POPULATION,DATE
063,Grundy County, Illinois,50437,2016-07-01
065,Hamilton County, Illinois,8061,2016-07-01
067,Hancock County, Illinois,18508,2016-07-01
069,Hardin County, Illinois,4024,2016-07-01
071,Henderson County, Illinois,6869,2016-07-01
073,Henry County, Illinois,49280,2016-07-01
075,Iroquois County, Illinois,28334,2016-07-01
077,Jackson County, Illinois,58870,2016-07-01
079,Jasper County, Illinois,9536,2016-07-01
081,Jefferson County, Illinois,38460,2016-07-01
083,Jersey County, Illinois,22025,2016-07-01
085,Jo Daviess County, Illinois,21770,2016-07-01
087,Johnson County, Illinois,12902,2016-07-01
089,Kane County, Illinois,531715,2016-07-01
091,Kankakee County, Illinois,110008,2016-07-01
093,Kendall County, Illinois,124695,2016-07-01
095,Knox County, Illinois,50938,2016-07-01
097,Lake County, Illinois,703047,2016-07-01
099,LaSalle County, Illinois,110642,2016-07-01
101,Lawrence County, Illinois,16377,2016-07-01
103,Lee County, Illinois,34251,2016-07-01
105,Livingston County, Illinois,36526,2016-07-01
107,Logan County, Illinois,29527,2016-07-01
109,McDonough County, Illinois,30996,2016-07-01
001,Adams County, Illinois,66578,2016-07-01
003,Alexander County, Illinois,6478,2016-07-01
005,Bond County, Illinois,16824,2016-07-01
007,Boone County, Illinois,53503,2016-07-01
009,Brown County, Illinois,6762,2016-07-01
011,Bureau County, Illinois,33359,2016-07-01
013,Calhoun County, Illinois,4894,2016-07-01
015,Carroll County, Illinois,14539,2016-07-01
017,Cass County, Illinois,12676,2016-07-01
019,Champaign County, Illinois,208419,2016-07-01
021,Christian County, Illinois,33309,2016-07-01
023,Clark County, Illinois,15938,2016-07-01
025,Clay County, Illinois,13300,2016-07-01
027,Clinton County, Illinois,37729,2016-07-01
029,Coles County, Illinois,52343,2016-07-01
031,Cook County, Illinois,5203499,2016-07-01
033,Crawford County, Illinois,19308,2016-07-01
035,Cumberland County, Illinois,10858,2016-07-01
037,DeKalb County, Illinois,104528,2016-07-01
039,De Witt County, Illinois,16226,2016-07-01
041,Douglas County, Illinois,19630,2016-07-01
043,DuPage County, Illinois,929368,2016-07-01
045,Edgar County, Illinois,17566,2016-07-01
047,Edwards County, Illinois,6523,2016-07-01
049,Effingham County, Illinois,34386,2016-07-01
051,Fayette County, Illinois,21789,2016-07-01
053,Ford County, Illinois,13575,2016-07-01
193,White County, Illinois,14292,2016-07-01
195,Whiteside County, Illinois,56536,2016-07-01
197,Will County, Illinois,689529,2016-07-01
199,Williamson County, Illinois,67560,2016-07-01
201,Winnebago County, Illinois,285873,2016-07-01
203,Woodford County, Illinois,39140,2016-07-01
001,Adams County, Indiana,35232,2016-07-01
111,McHenry County, Illinois,307004,2016-07-01
113,McLean County, Illinois,172418,2016-07-01
115,Macon County, Illinois,106550,2016-07-01
117,Macoupin County, Illinois,45908,2016-07-01
119,Madison County, Illinois,265759,2016-07-01
121,Marion County, Illinois,38140,2016-07-01
123,Marshall County, Illinois,11939,2016-07-01
125,Mason County, Illinois,13507,2016-07-01
127,Massac County, Illinois,14658,2016-07-01
129,Menard County, Illinois,12516,2016-07-01
131,Mercer County, Illinois,15730,2016-07-01
133,Monroe County, Illinois,34068,2016-07-01
135,Montgomery County, Illinois,28952,2016-07-01
137,Morgan County, Illinois,34277,2016-07-01
139,Moultrie County, Illinois,14827,2016-07-01
141,Ogle County, Illinois,51273,2016-07-01
143,Peoria County, Illinois,185006,2016-07-01
145,Perry County, Illinois,21357,2016-07-01
147,Piatt County, Illinois,16560,2016-07-01
149,Pike County, Illinois,15950,2016-07-01
151,Pope County, Illinois,4157,2016-07-01
153,Pulaski County, Illinois,5619,2016-07-01
155,Putnam County, Illinois,5611,2016-07-01
157,Randolph County, Illinois,32621,2016-07-01
159,Richland County, Illinois,15930,2016-07-01
161,Rock Island County, Illinois,144784,2016-07-01
163,St. Clair County, Illinois,262759,2016-07-01
165,Saline County, Illinois,24307,2016-07-01
167,Sangamon County, Illinois,197499,2016-07-01
169,Schuyler County, Illinois,6923,2016-07-01
171,Scott County, Illinois,5053,2016-07-01
173,Shelby County, Illinois,21717,2016-07-01
175,Stark County, Illinois,5776,2016-07-01
177,Stephenson County, Illinois,45624,2016-07-01
179,Tazewell County, Illinois,134385,2016-07-01
181,Union County, Illinois,17212,2016-07-01
183,Vermilion County, Illinois,78111,2016-07-01
185,Wabash County, Illinois,11492,2016-07-01
187,Warren County, Illinois,17378,2016-07-01
189,Washington County, Illinois,14154,2016-07-01
191,Wayne County, Illinois,16396,2016-07-01
059,Hancock County, Indiana,73717,2016-07-01
061,Harrison County, Indiana,39826,2016-07-01
063,Hendricks County, Indiana,160610,2016-07-01
065,Henry County, Indiana,48521,2016-07-01
067,Howard County, Indiana,82568,2016-07-01
069,Huntington County, Indiana,36400,2016-07-01
071,Jackson County, Indiana,44013,2016-07-01
073,Jasper County, Indiana,33433,2016-07-01
075,Jay County, Indiana,21046,2016-07-01
077,Jefferson County, Indiana,32418,2016-07-01
079,Jennings County, Indiana,27758,2016-07-01
081,Johnson County, Indiana,151982,2016-07-01
083,Knox County, Indiana,37744,2016-07-01
085,Kosciusko County, Indiana,79092,2016-07-01
087,LaGrange County, Indiana,39110,2016-07-01
089,Lake County, Indiana,485846,2016-07-01
091,LaPorte County, Indiana,110015,2016-07-01
093,Lawrence County, Indiana,45518,2016-07-01
095,Madison County, Indiana,129296,2016-07-01
097,Marion County, Indiana,941229,2016-07-01
099,Marshall County, Indiana,46556,2016-07-01
101,Martin County, Indiana,10171,2016-07-01
103,Miami County, Indiana,35883,2016-07-01
105,Monroe County, Indiana,145496,2016-07-01
107,Montgomery County, Indiana,38074,2016-07-01
109,Morgan County, Indiana,69698,2016-07-01
111,Newton County, Indiana,13924,2016-07-01
113,Noble County, Indiana,47638,2016-07-01
003,Allen County, Indiana,370404,2016-07-01
005,Bartholomew County, Indiana,81402,2016-07-01
007,Benton County, Indiana,8650,2016-07-01
009,Blackford County, Indiana,12149,2016-07-01
011,Boone County, Indiana,64653,2016-07-01
013,Brown County, Indiana,14912,2016-07-01
015,Carroll County, Indiana,19970,2016-07-01
017,Cass County, Indiana,37946,2016-07-01
019,Clark County, Indiana,116031,2016-07-01
021,Clay County, Indiana,26309,2016-07-01
023,Clinton County, Indiana,32457,2016-07-01
025,Crawford County, Indiana,10539,2016-07-01
027,Daviess County, Indiana,32969,2016-07-01
029,Dearborn County, Indiana,49331,2016-07-01
031,Decatur County, Indiana,26598,2016-07-01
033,DeKalb County, Indiana,42746,2016-07-01
035,Delaware County, Indiana,115603,2016-07-01
037,Dubois County, Indiana,42552,2016-07-01
039,Elkhart County, Indiana,203781,2016-07-01
041,Fayette County, Indiana,23331,2016-07-01
043,Floyd County, Indiana,76990,2016-07-01
045,Fountain County, Indiana,16486,2016-07-01
047,Franklin County, Indiana,22715,2016-07-01
049,Fulton County, Indiana,20139,2016-07-01
051,Gibson County, Indiana,33703,2016-07-01
053,Grant County, Indiana,66937,2016-07-01
055,Greene County, Indiana,32211,2016-07-01
057,Hamilton County, Indiana,316373,2016-07-01
199,Scotland County, Missouri,4932,2016-07-01
201,Scott County, Missouri,38745,2016-07-01
203,Shannon County, Missouri,8168,2016-07-01
205,Shelby County, Missouri,6082,2016-07-01
207,Stoddard County, Missouri,29588,2016-07-01
209,Stone County, Missouri,31047,2016-07-01
211,Sullivan County, Missouri,6262,2016-07-01
075,Jackson County, Michigan,158460,2016-07-01
077,Kalamazoo County, Michigan,261654,2016-07-01
079,Kalkaska County, Michigan,17263,2016-07-01
081,Kent County, Michigan,642173,2016-07-01
083,Keweenaw County, Michigan,2199,2016-07-01
085,Lake County, Michigan,11496,2016-07-01
087,Lapeer County, Michigan,88340,2016-07-01
127,Redwood County, Minnesota,15263,2016-07-01
129,Renville County, Minnesota,14660,2016-07-01
131,Rice County, Minnesota,65622,2016-07-01
133,Rock County, Minnesota,9564,2016-07-01
135,Roseau County, Minnesota,15626,2016-07-01
137,St. Louis County, Minnesota,199980,2016-07-01
139,Scott County, Minnesota,143680,2016-07-01
155,Webster County, Mississippi,9767,2016-07-01
157,Wilkinson County, Mississippi,9047,2016-07-01
159,Winston County, Mississippi,18160,2016-07-01
161,Yalobusha County, Mississippi,12471,2016-07-01
163,Yazoo County, Mississippi,27264,2016-07-01
001,Adair County, Missouri,25359,2016-07-01
213,Taney County, Missouri,54735,2016-07-01
215,Texas County, Missouri,25775,2016-07-01
217,Vernon County, Missouri,20723,2016-07-01
219,Warren County, Missouri,33802,2016-07-01
221,Washington County, Missouri,24839,2016-07-01
223,Wayne County, Missouri,13139,2016-07-01
225,Webster County, Missouri,38106,2016-07-01
089,Leelanau County, Michigan,21765,2016-07-01
091,Lenawee County, Michigan,98504,2016-07-01
093,Livingston County, Michigan,188624,2016-07-01
095,Luce County, Michigan,6358,2016-07-01
097,Mackinac County, Michigan,10820,2016-07-01
099,Macomb County, Michigan,867730,2016-07-01
141,Sherburne County, Minnesota,93528,2016-07-01
143,Sibley County, Minnesota,14827,2016-07-01
145,Stearns County, Minnesota,155652,2016-07-01
147,Steele County, Minnesota,36805,2016-07-01
149,Stevens County, Minnesota,9693,2016-07-01
151,Swift County, Minnesota,9419,2016-07-01
153,Todd County, Minnesota,24233,2016-07-01
003,Andrew County, Missouri,17350,2016-07-01
005,Atchison County, Missouri,5293,2016-07-01
007,Audrain County, Missouri,26021,2016-07-01
009,Barry County, Missouri,35732,2016-07-01
011,Barton County, Missouri,11908,2016-07-01
013,Bates County, Missouri,16417,2016-07-01
015,Benton County, Missouri,18839,2016-07-01
227,Worth County, Missouri,2024,2016-07-01
229,Wright County, Missouri,18286,2016-07-01
510,St. Louis city, Missouri,311404,2016-07-01
001,Beaverhead County, Montana,9401,2016-07-01
003,Big Horn County, Montana,13343,2016-07-01
005,Blaine County, Montana,6601,2016-07-01
007,Broadwater County, Montana,5747,2016-07-01
101,Manistee County, Michigan,24373,2016-07-01
103,Marquette County, Michigan,66435,2016-07-01
105,Mason County, Michigan,28876,2016-07-01
107,Mecosta County, Michigan,43221,2016-07-01
109,Menominee County, Michigan,23281,2016-07-01
111,Midland County, Michigan,83462,2016-07-01
113,Missaukee County, Michigan,15102,2016-07-01
155,Traverse County, Minnesota,3356,2016-07-01
157,Wabasha County, Minnesota,21273,2016-07-01
159,Wadena County, Minnesota,13761,2016-07-01
161,Waseca County, Minnesota,18911,2016-07-01
163,Washington County, Minnesota,253117,2016-07-01
165,Watonwan County, Minnesota,10908,2016-07-01
017,Bollinger County, Missouri,12052,2016-07-01
019,Boone County, Missouri,176594,2016-07-01
021,Buchanan County, Missouri,88938,2016-07-01
023,Butler County, Missouri,42739,2016-07-01
025,Caldwell County, Missouri,9062,2016-07-01
027,Callaway County, Missouri,45078,2016-07-01
029,Camden County, Missouri,44497,2016-07-01
009,Carbon County, Montana,10460,2016-07-01
011,Carter County, Montana,1203,2016-07-01
013,Cascade County, Montana,81755,2016-07-01
015,Chouteau County, Montana,5759,2016-07-01
017,Custer County, Montana,11924,2016-07-01
019,Daniels County, Montana,1755,2016-07-01
021,Dawson County, Montana,9327,2016-07-01
115,Monroe County, Michigan,149208,2016-07-01
117,Montcalm County, Michigan,62974,2016-07-01
119,Montmorency County, Michigan,9173,2016-07-01
121,Muskegon County, Michigan,173408,2016-07-01
123,Newaygo County, Michigan,47938,2016-07-01
125,Oakland County, Michigan,1243970,2016-07-01
127,Oceana County, Michigan,26027,2016-07-01
167,Wilkin County, Minnesota,6358,2016-07-01
169,Winona County, Minnesota,50948,2016-07-01
171,Wright County, Minnesota,132550,2016-07-01
173,Yellow Medicine County, Minnesota,9935,2016-07-01
001,Adams County, Mississippi,31248,2016-07-01
003,Alcorn County, Mississippi,37304,2016-07-01
005,Amite County, Mississippi,12458,2016-07-01
031,Cape Girardeau County, Missouri,78913,2016-07-01
033,Carroll County, Missouri,8913,2016-07-01
035,Carter County, Missouri,6168,2016-07-01
037,Cass County, Missouri,102845,2016-07-01
039,Cedar County, Missouri,14016,2016-07-01
041,Chariton County, Missouri,7516,2016-07-01
043,Christian County, Missouri,84401,2016-07-01
023,Deer Lodge County, Montana,9085,2016-07-01
025,Fallon County, Montana,3120,2016-07-01
027,Fergus County, Montana,11413,2016-07-01
029,Flathead County, Montana,98082,2016-07-01
031,Gallatin County, Montana,104502,2016-07-01
033,Garfield County, Montana,1310,2016-07-01
035,Glacier County, Montana,13694,2016-07-01
129,Ogemaw County, Michigan,20904,2016-07-01
131,Ontonagon County, Michigan,5911,2016-07-01
133,Osceola County, Michigan,23110,2016-07-01
135,Oscoda County, Michigan,8264,2016-07-01
137,Otsego County, Michigan,24470,2016-07-01
139,Ottawa County, Michigan,282250,2016-07-01
141,Presque Isle County, Michigan,12762,2016-07-01
007,Attala County, Mississippi,18934,2016-07-01
009,Benton County, Mississippi,8264,2016-07-01
011,Bolivar County, Mississippi,32737,2016-07-01
013,Calhoun County, Mississippi,14610,2016-07-01
015,Carroll County, Mississippi,10255,2016-07-01
017,Chickasaw County, Mississippi,17246,2016-07-01
019,Choctaw County, Mississippi,8242,2016-07-01
045,Clark County, Missouri,6723,2016-07-01
047,Clay County, Missouri,239085,2016-07-01
049,Clinton County, Missouri,20610,2016-07-01
051,Cole County, Missouri,76631,2016-07-01
053,Cooper County, Missouri,17712,2016-07-01
055,Crawford County, Missouri,24302,2016-07-01
057,Dade County, Missouri,7631,2016-07-01
037,Golden Valley County, Montana,831,2016-07-01
039,Granite County, Montana,3368,2016-07-01
041,Hill County, Montana,16542,2016-07-01
043,Jefferson County, Montana,11853,2016-07-01
045,Judith Basin County, Montana,1940,2016-07-01
047,Lake County, Montana,29758,2016-07-01
143,Roscommon County, Michigan,23700,2016-07-01
145,Saginaw County, Michigan,192326,2016-07-01
147,St. Clair County, Michigan,159587,2016-07-01
149,St. Joseph County, Michigan,60853,2016-07-01
151,Sanilac County, Michigan,41409,2016-07-01
153,Schoolcraft County, Michigan,8001,2016-07-01
155,Shiawassee County, Michigan,68554,2016-07-01
021,Claiborne County, Mississippi,9139,2016-07-01
023,Clarke County, Mississippi,15888,2016-07-01
025,Clay County, Mississippi,19850,2016-07-01
027,Coahoma County, Mississippi,23809,2016-07-01
029,Copiah County, Mississippi,28482,2016-07-01
031,Covington County, Mississippi,19569,2016-07-01
033,DeSoto County, Mississippi,175611,2016-07-01
059,Dallas County, Missouri,16448,2016-07-01
061,Daviess County, Missouri,8209,2016-07-01
063,DeKalb County, Missouri,12613,2016-07-01
065,Dent County, Missouri,15387,2016-07-01
067,Douglas County, Missouri,13358,2016-07-01
069,Dunklin County, Missouri,30535,2016-07-01
071,Franklin County, Missouri,102838,2016-07-01
017,Charles County, Maryland,157705,2016-07-01
019,Dorchester County, Maryland,32258,2016-07-01
021,Frederick County, Maryland,247591,2016-07-01
023,Garrett County, Maryland,29425,2016-07-01
025,Harford County, Maryland,251032,2016-07-01
027,Howard County, Maryland,317233,2016-07-01
029,Kent County, Maryland,19730,2016-07-01
157,Tuscola County, Michigan,53338,2016-07-01
159,Van Buren County, Michigan,75223,2016-07-01
161,Washtenaw County, Michigan,364709,2016-07-01
163,Wayne County, Michigan,1749366,2016-07-01
165,Wexford County, Michigan,33163,2016-07-01
001,Aitkin County, Minnesota,15583,2016-07-01
003,Anoka County, Minnesota,345957,2016-07-01
035,Forrest County, Mississippi,75979,2016-07-01
037,Franklin County, Mississippi,7782,2016-07-01
039,George County, Mississippi,23695,2016-07-01
041,Greene County, Mississippi,13408,2016-07-01
043,Grenada County, Mississippi,21275,2016-07-01
045,Hancock County, Mississippi,46791,2016-07-01
073,Gasconade County, Missouri,14808,2016-07-01
075,Gentry County, Missouri,6661,2016-07-01
077,Greene County, Missouri,288690,2016-07-01
079,Grundy County, Missouri,10165,2016-07-01
081,Harrison County, Missouri,8556,2016-07-01
083,Henry County, Missouri,21594,2016-07-01
085,Hickory County, Missouri,9269,2016-07-01
031,Montgomery County, Maryland,1043863,2016-07-01
033,Prince George's County, Maryland,908049,2016-07-01
035,Queen Anne's County, Maryland,48929,2016-07-01
037,St. Mary's County, Maryland,112587,2016-07-01
039,Somerset County, Maryland,25928,2016-07-01
041,Talbot County, Maryland,37278,2016-07-01
005,Becker County, Minnesota,33734,2016-07-01
007,Beltrami County, Minnesota,46106,2016-07-01
009,Benton County, Minnesota,39992,2016-07-01
011,Big Stone County, Minnesota,5050,2016-07-01
013,Blue Earth County, Minnesota,66441,2016-07-01
015,Brown County, Minnesota,25331,2016-07-01
047,Harrison County, Mississippi,203234,2016-07-01
049,Hinds County, Mississippi,241229,2016-07-01
051,Holmes County, Mississippi,17999,2016-07-01
053,Humphreys County, Mississippi,8513,2016-07-01
055,Issaquena County, Mississippi,1294,2016-07-01
057,Itawamba County, Mississippi,23529,2016-07-01
059,Jackson County, Mississippi,141241,2016-07-01
087,Holt County, Missouri,4448,2016-07-01
089,Howard County, Missouri,10058,2016-07-01
091,Howell County, Missouri,40210,2016-07-01
093,Iron County, Missouri,10022,2016-07-01
095,Jackson County, Missouri,691801,2016-07-01
097,Jasper County, Missouri,119111,2016-07-01
099,Jefferson County, Missouri,224226,2016-07-01
043,Washington County, Maryland,150292,2016-07-01
045,Wicomico County, Maryland,102577,2016-07-01
047,Worcester County, Maryland,51444,2016-07-01
510,Baltimore city, Maryland,614664,2016-07-01
001,Barnstable County, Massachusetts,214276,2016-07-01
003,Berkshire County, Massachusetts,126903,2016-07-01
005,Bristol County, Massachusetts,558324,2016-07-01
017,Carlton County, Minnesota,35738,2016-07-01
019,Carver County, Minnesota,100262,2016-07-01
021,Cass County, Minnesota,28993,2016-07-01
023,Chippewa County, Minnesota,12133,2016-07-01
025,Chisago County, Minnesota,54748,2016-07-01
027,Clay County, Minnesota,62875,2016-07-01
029,Clearwater County, Minnesota,8827,2016-07-01
061,Jasper County, Mississippi,16578,2016-07-01
063,Jefferson County, Mississippi,7297,2016-07-01
065,Jefferson Davis County, Mississippi,11385,2016-07-01
067,Jones County, Mississippi,67953,2016-07-01
069,Kemper County, Mississippi,9896,2016-07-01
071,Lafayette County, Mississippi,53796,2016-07-01
073,Lamar County, Mississippi,60914,2016-07-01
101,Johnson County, Missouri,53942,2016-07-01
103,Knox County, Missouri,3934,2016-07-01
105,Laclede County, Missouri,35490,2016-07-01
107,Lafayette County, Missouri,32618,2016-07-01
109,Lawrence County, Missouri,38381,2016-07-01
111,Lewis County, Missouri,10134,2016-07-01
113,Lincoln County, Missouri,55267,2016-07-01
007,Dukes County, Massachusetts,17246,2016-07-01
009,Essex County, Massachusetts,779018,2016-07-01
011,Franklin County, Massachusetts,70382,2016-07-01
013,Hampden County, Massachusetts,468467,2016-07-01
015,Hampshire County, Massachusetts,161816,2016-07-01
017,Middlesex County, Massachusetts,1589774,2016-07-01
019,Nantucket County, Massachusetts,11008,2016-07-01
031,Cook County, Minnesota,5286,2016-07-01
033,Cottonwood County, Minnesota,11470,2016-07-01
035,Crow Wing County, Minnesota,63940,2016-07-01
037,Dakota County, Minnesota,417486,2016-07-01
039,Dodge County, Minnesota,20506,2016-07-01
041,Douglas County, Minnesota,37456,2016-07-01
043,Faribault County, Minnesota,13935,2016-07-01
075,Lauderdale County, Mississippi,77755,2016-07-01
077,Lawrence County, Mississippi,12749,2016-07-01
079,Leake County, Mississippi,22620,2016-07-01
081,Lee County, Mississippi,85381,2016-07-01
083,Leflore County, Mississippi,29856,2016-07-01
085,Lincoln County, Mississippi,34523,2016-07-01
115,Linn County, Missouri,12164,2016-07-01
117,Livingston County, Missouri,15235,2016-07-01
119,McDonald County, Missouri,22620,2016-07-01
121,Macon County, Missouri,15170,2016-07-01
123,Madison County, Missouri,12443,2016-07-01
125,Maries County, Missouri,8858,2016-07-01
127,Marion County, Missouri,28894,2016-07-01
021,Norfolk County, Massachusetts,697181,2016-07-01
023,Plymouth County, Massachusetts,513565,2016-07-01
025,Suffolk County, Massachusetts,784230,2016-07-01
027,Worcester County, Massachusetts,819589,2016-07-01
001,Alcona County, Michigan,10352,2016-07-01
003,Alger County, Michigan,9219,2016-07-01
045,Fillmore County, Minnesota,21003,2016-07-01
047,Freeborn County, Minnesota,30446,2016-07-01
049,Goodhue County, Minnesota,46676,2016-07-01
051,Grant County, Minnesota,5956,2016-07-01
053,Hennepin County, Minnesota,1232483,2016-07-01
055,Houston County, Minnesota,18814,2016-07-01
057,Hubbard County, Minnesota,20718,2016-07-01
087,Lowndes County, Mississippi,59602,2016-07-01
089,Madison County, Mississippi,105114,2016-07-01
091,Marion County, Mississippi,25251,2016-07-01
093,Marshall County, Mississippi,35801,2016-07-01
095,Monroe County, Mississippi,35873,2016-07-01
097,Montgomery County, Mississippi,10187,2016-07-01
099,Neshoba County, Mississippi,29403,2016-07-01
129,Mercer County, Missouri,3699,2016-07-01
131,Miller County, Missouri,25206,2016-07-01
133,Mississippi County, Missouri,13799,2016-07-01
135,Moniteau County, Missouri,16018,2016-07-01
137,Monroe County, Missouri,8558,2016-07-01
139,Montgomery County, Missouri,11620,2016-07-01
005,Allegan County, Michigan,115548,2016-07-01
007,Alpena County, Michigan,28704,2016-07-01
009,Antrim County, Michigan,23144,2016-07-01
011,Arenac County, Michigan,15122,2016-07-01
013,Baraga County, Michigan,8503,2016-07-01
015,Barry County, Michigan,59702,2016-07-01
017,Bay County, Michigan,104747,2016-07-01
059,Isanti County, Minnesota,39025,2016-07-01
061,Itasca County, Minnesota,45242,2016-07-01
063,Jackson County, Minnesota,9944,2016-07-01
065,Kanabec County, Minnesota,15830,2016-07-01
067,Kandiyohi County, Minnesota,42495,2016-07-01
069,Kittson County, Minnesota,4333,2016-07-01
071,Koochiching County, Minnesota,12628,2016-07-01
101,Newton County, Mississippi,21558,2016-07-01
103,Noxubee County, Mississippi,11038,2016-07-01
105,Oktibbeha County, Mississippi,49833,2016-07-01
107,Panola County, Mississippi,34164,2016-07-01
109,Pearl River County, Mississippi,55310,2016-07-01
111,Perry County, Mississippi,12245,2016-07-01
113,Pike County, Mississippi,39667,2016-07-01
141,Morgan County, Missouri,20213,2016-07-01
143,New Madrid County, Missouri,17915,2016-07-01
145,Newton County, Missouri,58694,2016-07-01
147,Nodaway County, Missouri,22670,2016-07-01
149,Oregon County, Missouri,10789,2016-07-01
151,Osage County, Missouri,13664,2016-07-01
153,Ozark County, Missouri,9237,2016-07-01
019,Benzie County, Michigan,17572,2016-07-01
021,Berrien County, Michigan,154010,2016-07-01
023,Branch County, Michigan,43427,2016-07-01
025,Calhoun County, Michigan,134386,2016-07-01
027,Cass County, Michigan,51599,2016-07-01
029,Charlevoix County, Michigan,26174,2016-07-01
031,Cheboygan County, Michigan,25401,2016-07-01
073,Lac qui Parle County, Minnesota,6715,2016-07-01
075,Lake County, Minnesota,10625,2016-07-01
077,Lake of the Woods County, Minnesota,3814,2016-07-01
079,Le Sueur County, Minnesota,27591,2016-07-01
081,Lincoln County, Minnesota,5783,2016-07-01
083,Lyon County, Minnesota,25699,2016-07-01
115,Pontotoc County, Mississippi,31550,2016-07-01
117,Prentiss County, Mississippi,25256,2016-07-01
119,Quitman County, Mississippi,7349,2016-07-01
121,Rankin County, Mississippi,150228,2016-07-01
123,Scott County, Mississippi,28207,2016-07-01
125,Sharkey County, Mississippi,4552,2016-07-01
155,Pemiscot County, Missouri,17073,2016-07-01
157,Perry County, Missouri,19285,2016-07-01
159,Pettis County, Missouri,42213,2016-07-01
161,Phelps County, Missouri,44608,2016-07-01
163,Pike County, Missouri,18438,2016-07-01
165,Platte County, Missouri,98309,2016-07-01
167,Polk County, Missouri,31285,2016-07-01
033,Chippewa County, Michigan,37724,2016-07-01
035,Clare County, Michigan,30358,2016-07-01
037,Clinton County, Michigan,77888,2016-07-01
039,Crawford County, Michigan,13744,2016-07-01
041,Delta County, Michigan,36202,2016-07-01
043,Dickinson County, Michigan,25535,2016-07-01
045,Eaton County, Michigan,109160,2016-07-01
085,McLeod County, Minnesota,35842,2016-07-01
087,Mahnomen County, Minnesota,5465,2016-07-01
089,Marshall County, Minnesota,9324,2016-07-01
091,Martin County, Minnesota,19829,2016-07-01
093,Meeker County, Minnesota,23110,2016-07-01
095,Mille Lacs County, Minnesota,25866,2016-07-01
097,Morrison County, Minnesota,32821,2016-07-01
127,Simpson County, Mississippi,26912,2016-07-01
129,Smith County, Mississippi,15909,2016-07-01
131,Stone County, Mississippi,18012,2016-07-01
133,Sunflower County, Mississippi,26407,2016-07-01
135,Tallahatchie County, Mississippi,14394,2016-07-01
137,Tate County, Mississippi,28201,2016-07-01
139,Tippah County, Mississippi,22190,2016-07-01
169,Pulaski County, Missouri,52654,2016-07-01
171,Putnam County, Missouri,4853,2016-07-01
173,Ralls County, Missouri,10224,2016-07-01
175,Randolph County, Missouri,24989,2016-07-01
177,Ray County, Missouri,22754,2016-07-01
179,Reynolds County, Missouri,6455,2016-07-01
181,Ripley County, Missouri,13817,2016-07-01
047,Emmet County, Michigan,33182,2016-07-01
049,Genesee County, Michigan,408615,2016-07-01
051,Gladwin County, Michigan,25122,2016-07-01
053,Gogebic County, Michigan,15243,2016-07-01
055,Grand Traverse County, Michigan,92084,2016-07-01
057,Gratiot County, Michigan,41202,2016-07-01
059,Hillsdale County, Michigan,45774,2016-07-01
099,Mower County, Minnesota,39163,2016-07-01
101,Murray County, Minnesota,8329,2016-07-01
103,Nicollet County, Minnesota,33575,2016-07-01
105,Nobles County, Minnesota,21848,2016-07-01
107,Norman County, Minnesota,6579,2016-07-01
109,Olmsted County, Minnesota,153102,2016-07-01
111,Otter Tail County, Minnesota,58085,2016-07-01
141,Tishomingo County, Mississippi,19491,2016-07-01
143,Tunica County, Mississippi,10234,2016-07-01
145,Union County, Mississippi,28311,2016-07-01
147,Walthall County, Mississippi,14599,2016-07-01
149,Warren County, Mississippi,47140,2016-07-01
151,Washington County, Mississippi,47231,2016-07-01
153,Wayne County, Mississippi,20480,2016-07-01
183,St. Charles County, Missouri,390918,2016-07-01
185,St. Clair County, Missouri,9272,2016-07-01
186,Ste. Genevieve County, Missouri,18030,2016-07-01
187,St. Francois County, Missouri,66627,2016-07-01
189,St. Louis County, Missouri,998581,2016-07-01
195,Saline County, Missouri,22980,2016-07-01
197,Schuyler County, Missouri,4394,2016-07-01
061,Houghton County, Michigan,36555,2016-07-01
063,Huron County, Michigan,31481,2016-07-01
065,Ingham County, Michigan,288051,2016-07-01
067,Ionia County, Michigan,64232,2016-07-01
069,Iosco County, Michigan,25327,2016-07-01
071,Iron County, Michigan,11195,2016-07-01
073,Isabella County, Michigan,71282,2016-07-01
113,Pennington County, Minnesota,14235,2016-07-01
115,Pine County, Minnesota,28874,2016-07-01
117,Pipestone County, Minnesota,9202,2016-07-01
119,Polk County, Minnesota,31660,2016-07-01
121,Pope County, Minnesota,11049,2016-07-01
123,Ramsey County, Minnesota,540649,2016-07-01
125,Red Lake County, Minnesota,4007,2016-07-01
107,Tensas Parish, Louisiana,4597,2016-07-01
109,Terrebonne Parish, Louisiana,113220,2016-07-01
111,Union Parish, Louisiana,22487,2016-07-01
113,Vermilion Parish, Louisiana,60205,2016-07-01
115,Vernon Parish, Louisiana,50569,2016-07-01
117,Washington Parish, Louisiana,46310,2016-07-01
087,Henry County, Iowa,19773,2016-07-01
089,Howard County, Iowa,9332,2016-07-01
091,Humboldt County, Iowa,9487,2016-07-01
093,Ida County, Iowa,6985,2016-07-01
095,Iowa County, Iowa,16311,2016-07-01
097,Jackson County, Iowa,19472,2016-07-01
099,Jasper County, Iowa,36708,2016-07-01
115,Marion County, Kansas,12112,2016-07-01
117,Marshall County, Kansas,9836,2016-07-01
119,Meade County, Kansas,4216,2016-07-01
121,Miami County, Kansas,32964,2016-07-01
123,Mitchell County, Kansas,6243,2016-07-01
