COUNTY_ID,COUNTY_NAME,STATE,POPULATION,DATE
127,Walker County, Alabama,63711,2018-07-01
129,Washington County, Alabama,16378,2018-07-01
131,Wilcox County, Alabama,10627,2018-07-01
133,Winston County, Alabama,23660,2018-07-01
013,Aleutians East Borough, Alaska,3515,2018-07-01
016,Aleutians West Census Area, Alaska,5723,2018-07-01
020,Anchorage Municipality, Alaska,291538,2018-07-01
050,Bethel Census Area, Alaska,18216,2018-07-01
060,Bristol Bay Borough, Alaska,877,2018-07-01
068,Denali Borough, Alaska,2059,2018-07-01
070,Dillingham Census Area, Alaska,5000,2018-07-01
090,Fairbanks North Star Borough, Alaska,98971,2018-07-01
100,Haines Borough, Alaska,2474,2018-07-01
105,Hoonah-Angoon Census Area, Alaska,2151,2018-07-01
110,Juneau City and Borough, Alaska,32113,2018-07-01
122,Kenai Peninsula Borough, Alaska,58533,2018-07-01
130,Ketchikan Gateway Borough, Alaska,13918,2018-07-01
150,Kodiak Island Borough, Alaska,13345,2018-07-01
158,Kusilvak Census Area, Alaska,8303,2018-07-01
164,Lake and Peninsula Borough, Alaska,1587,2018-07-01
170,Matanuska-Susitna Borough, Alaska,107610,2018-07-01
180,Nome Census Area, Alaska,10008,2018-07-01
185,North Slope Borough, Alaska,9872,2018-07-01
188,Northwest Arctic Borough, Alaska,7671,2018-07-01
195,Petersburg Borough, Alaska,3221,2018-07-01
198,Prince of Wales-Hyder Census Area, Alaska,6422,2018-07-01
220,Sitka City and Borough, Alaska,8647,2018-07-01
230,Skagway Municipality, Alaska,1148,2018-07-01
240,Southeast Fairbanks Census Area, Alaska,6918,2018-07-01
261,Valdez-Cordova Census Area, Alaska,9164,2018-07-01
275,Wrangell City and Borough, Alaska,2503,2018-07-01
282,Yakutat City and Borough, Alaska,604,2018-07-01
290,Yukon-Koyukuk Census Area, Alaska,5327,2018-07-01
001,Apache County, Arizona,71818,2018-07-01
003,Cochise County, Arizona,126770,2018-07-01
005,Coconino County, Arizona,142854,2018-07-01
007,Gila County, Arizona,53889,2018-07-01
009,Graham County, Arizona,38072,2018-07-01
011,Greenlee County, Arizona,9483,2018-07-01
012,La Paz County, Arizona,21098,2018-07-01
013,Maricopa County, Arizona,4410824,2018-07-01
015,Mohave County, Arizona,209550,2018-07-01
017,Navajo County, Arizona,110445,2018-07-01
019,Pima County, Arizona,1039073,2018-07-01
021,Pinal County, Arizona,447138,2018-07-01
023,Santa Cruz County, Arizona,46511,2018-07-01
025,Yavapai County, Arizona,231993,2018-07-01
027,Yuma County, Arizona,212128,2018-07-01
001,Arkansas County, Arkansas,17769,2018-07-01
003,Ashley County, Arkansas,20046,2018-07-01
005,Baxter County, Arkansas,41619,2018-07-01
007,Benton County, Arkansas,272608,2018-07-01
009,Boone County, Arkansas,37480,2018-07-01
011,Bradley County, Arkansas,10897,2018-07-01
013,Calhoun County, Arkansas,5277,2018-07-01
015,Carroll County, Arkansas,28223,2018-07-01
017,Chicot County, Arkansas,10438,2018-07-01
019,Clark County, Arkansas,22061,2018-07-01
021,Clay County, Arkansas,14847,2018-07-01
023,Cleburne County, Arkansas,24965,2018-07-01
025,Cleveland County, Arkansas,8018,2018-07-01
027,Columbia County, Arkansas,23537,2018-07-01
029,Conway County, Arkansas,20891,2018-07-01
031,Craighead County, Arkansas,108558,2018-07-01
033,Crawford County, Arkansas,63406,2018-07-01
035,Crittenden County, Arkansas,48342,2018-07-01
037,Cross County, Arkansas,16676,2018-07-01
039,Dallas County, Arkansas,7182,2018-07-01
041,Desha County, Arkansas,11512,2018-07-01
043,Drew County, Arkansas,18328,2018-07-01
045,Faulkner County, Arkansas,124806,2018-07-01
047,Franklin County, Arkansas,17810,2018-07-01
049,Fulton County, Arkansas,12269,2018-07-01
051,Garland County, Arkansas,99154,2018-07-01
053,Grant County, Arkansas,18188,2018-07-01
055,Greene County, Arkansas,45325,2018-07-01
057,Hempstead County, Arkansas,21741,2018-07-01
059,Hot Spring County, Arkansas,33701,2018-07-01
061,Howard County, Arkansas,13341,2018-07-01
063,Independence County, Arkansas,37678,2018-07-01
065,Izard County, Arkansas,13593,2018-07-01
067,Jackson County, Arkansas,16811,2018-07-01
069,Jefferson County, Arkansas,68114,2018-07-01
071,Johnson County, Arkansas,26742,2018-07-01
073,Lafayette County, Arkansas,6682,2018-07-01
075,Lawrence County, Arkansas,16434,2018-07-01
077,Lee County, Arkansas,8985,2018-07-01
079,Lincoln County, Arkansas,13383,2018-07-01
081,Little River County, Arkansas,12326,2018-07-01
083,Logan County, Arkansas,21737,2018-07-01
085,Lonoke County, Arkansas,73657,2018-07-01
087,Madison County, Arkansas,16481,2018-07-01
089,Marion County, Arkansas,16722,2018-07-01
091,Miller County, Arkansas,43592,2018-07-01
093,Mississippi County, Arkansas,41239,2018-07-01
095,Monroe County, Arkansas,6900,2018-07-01
097,Montgomery County, Arkansas,8924,2018-07-01
099,Nevada County, Arkansas,8326,2018-07-01
101,Newton County, Arkansas,7805,2018-07-01
103,Ouachita County, Arkansas,23606,2018-07-01
105,Perry County, Arkansas,10352,2018-07-01
107,Phillips County, Arkansas,18029,2018-07-01
109,Pike County, Arkansas,10673,2018-07-01
111,Poinsett County, Arkansas,23974,2018-07-01
113,Polk County, Arkansas,20049,2018-07-01
115,Pope County, Arkansas,64000,2018-07-01
117,Prairie County, Arkansas,8074,2018-07-01
119,Pulaski County, Arkansas,392680,2018-07-01
121,Randolph County, Arkansas,17948,2018-07-01
123,St. Francis County, Arkansas,25439,2018-07-01
125,Saline County, Arkansas,121421,2018-07-01
127,Scott County, Arkansas,10319,2018-07-01
129,Searcy County, Arkansas,7958,2018-07-01
131,Sebastian County, Arkansas,127753,2018-07-01
133,Sevier County, Arkansas,17139,2018-07-01
135,Sharp County, Arkansas,17366,2018-07-01
137,Stone County, Arkansas,12457,2018-07-01
139,Union County, Arkansas,39126,2018-07-01
141,Van Buren County, Arkansas,16603,2018-07-01
143,Washington County, Arkansas,236961,2018-07-01
145,White County, Arkansas,78727,2018-07-01
147,Woodruff County, Arkansas,6490,2018-07-01
149,Yell County, Arkansas,21535,2018-07-01
001,Alameda County, California,1666753,2018-07-01
003,Alpine County, California,1101,2018-07-01
005,Amador County, California,39383,2018-07-01
007,Butte County, California,231256,2018-07-01
009,Calaveras County, California,45602,2018-07-01
011,Colusa County, California,21627,2018-07-01
013,Contra Costa County, California,1150215,2018-07-01
015,Del Norte County, California,27828,2018-07-01
017,El Dorado County, California,190678,2018-07-01
019,Fresno County, California,994400,2018-07-01
021,Glenn County, California,28047,2018-07-01
023,Humboldt County, California,136373,2018-07-01
025,Imperial County, California,181827,2018-07-01
027,Inyo County, California,17987,2018-07-01
029,Kern County, California,896764,2018-07-01
031,Kings County, California,151366,2018-07-01
033,Lake County, California,64382,2018-07-01
035,Lassen County, California,30802,2018-07-01
037,Los Angeles County, California,10105518,2018-07-01
039,Madera County, California,157672,2018-07-01
041,Marin County, California,259666,2018-07-01
043,Mariposa County, California,17471,2018-07-01
045,Mendocino County, California,87606,2018-07-01
047,Merced County, California,274765,2018-07-01
049,Modoc County, California,8777,2018-07-01
051,Mono County, California,14250,2018-07-01
053,Monterey County, California,435594,2018-07-01
055,Napa County, California,139417,2018-07-01
057,Nevada County, California,99696,2018-07-01
059,Orange County, California,3185968,2018-07-01
061,Placer County, California,393149,2018-07-01
063,Plumas County, California,18804,2018-07-01
065,Riverside County, California,2450758,2018-07-01
067,Sacramento County, California,1540975,2018-07-01
069,San Benito County, California,61537,2018-07-01
071,San Bernardino County, California,2171603,2018-07-01
073,San Diego County, California,3343364,2018-07-01
075,San Francisco County, California,883305,2018-07-01
077,San Joaquin County, California,752660,2018-07-01
079,San Luis Obispo County, California,284010,2018-07-01
081,San Mateo County, California,769545,2018-07-01
083,Santa Barbara County, California,446527,2018-07-01
085,Santa Clara County, California,1937570,2018-07-01
087,Santa Cruz County, California,274255,2018-07-01
089,Shasta County, California,180040,2018-07-01
091,Sierra County, California,2987,2018-07-01
093,Siskiyou County, California,43724,2018-07-01
095,Solano County, California,446610,2018-07-01
097,Sonoma County, California,499942,2018-07-01
099,Stanislaus County, California,549815,2018-07-01
101,Sutter County, California,96807,2018-07-01
103,Tehama County, California,63916,2018-07-01
105,Trinity County, California,12535,2018-07-01
107,Tulare County, California,465861,2018-07-01
109,Tuolumne County, California,54539,2018-07-01
111,Ventura County, California,850967,2018-07-01
113,Yolo County, California,220408,2018-07-01
115,Yuba County, California,78041,2018-07-01
001,Adams County, Colorado,511868,2018-07-01
003,Alamosa County, Colorado,16683,2018-07-01
005,Arapahoe County, Colorado,651215,2018-07-01
007,Archuleta County, Colorado,13765,2018-07-01
009,Baca County, Colorado,3585,2018-07-01
011,Bent County, Colorado,5882,2018-07-01
013,Boulder County, Colorado,326078,2018-07-01
014,Broomfield County, Colorado,69267,2018-07-01
015,Chaffee County, Colorado,20027,2018-07-01
017,Cheyenne County, Colorado,1876,2018-07-01
019,Clear Creek County, Colorado,9605,2018-07-01
021,Conejos County, Colorado,8200,2018-07-01
023,Costilla County, Colorado,3828,2018-07-01
025,Crowley County, Colorado,5858,2018-07-01
027,Custer County, Colorado,4954,2018-07-01
029,Delta County, Colorado,30953,2018-07-01
031,Denver County, Colorado,716492,2018-07-01
033,Dolores County, Colorado,2074,2018-07-01
035,Douglas County, Colorado,342776,2018-07-01
037,Eagle County, Colorado,54993,2018-07-01
039,Elbert County, Colorado,26282,2018-07-01
041,El Paso County, Colorado,713856,2018-07-01
043,Fremont County, Colorado,48021,2018-07-01
045,Garfield County, Colorado,59770,2018-07-01
047,Gilpin County, Colorado,6121,2018-07-01
049,Grand County, Colorado,15525,2018-07-01
051,Gunnison County, Colorado,17246,2018-07-01
053,Hinsdale County, Colorado,811,2018-07-01
055,Huerfano County, Colorado,6889,2018-07-01
057,Jackson County, Colorado,1399,2018-07-01
059,Jefferson County, Colorado,580233,2018-07-01
061,Kiowa County, Colorado,1383,2018-07-01
063,Kit Carson County, Colorado,7163,2018-07-01
065,Lake County, Colorado,7824,2018-07-01
067,La Plata County, Colorado,56310,2018-07-01
069,Larimer County, Colorado,350518,2018-07-01
071,Las Animas County, Colorado,14503,2018-07-01
073,Lincoln County, Colorado,5610,2018-07-01
075,Logan County, Colorado,21528,2018-07-01
077,Mesa County, Colorado,153207,2018-07-01
079,Mineral County, Colorado,776,2018-07-01
081,Moffat County, Colorado,13188,2018-07-01
083,Montezuma County, Colorado,26158,2018-07-01
085,Montrose County, Colorado,42214,2018-07-01
087,Morgan County, Colorado,28558,2018-07-01
089,Otero County, Colorado,18432,2018-07-01
091,Ouray County, Colorado,4833,2018-07-01
093,Park County, Colorado,18556,2018-07-01
095,Phillips County, Colorado,4286,2018-07-01
097,Pitkin County, Colorado,17950,2018-07-01
099,Prowers County, Colorado,12164,2018-07-01
101,Pueblo County, Colorado,167529,2018-07-01
103,Rio Blanco County, Colorado,6336,2018-07-01
105,Rio Grande County, Colorado,11250,2018-07-01
107,Routt County, Colorado,25733,2018-07-01
109,Saguache County, Colorado,6843,2018-07-01
111,San Juan County, Colorado,762,2018-07-01
113,San Miguel County, Colorado,8191,2018-07-01
115,Sedgwick County, Colorado,2303,2018-07-01
117,Summit County, Colorado,31007,2018-07-01
119,Teller County, Colorado,25083,2018-07-01
121,Washington County, Colorado,4909,2018-07-01
123,Weld County, Colorado,314305,2018-07-01
125,Yuma County, Colorado,10020,2018-07-01
001,Fairfield County, Connecticut,943823,2018-07-01
003,Hartford County, Connecticut,892697,2018-07-01
005,Litchfield County, Connecticut,181111,2018-07-01
007,Middlesex County, Connecticut,162682,2018-07-01
009,New Haven County, Connecticut,857620,2018-07-01
011,New London County, Connecticut,266784,2018-07-01
013,Tolland County, Connecticut,150921,2018-07-01
015,Windham County, Connecticut,117027,2018-07-01
001,Kent County, Delaware,178550,2018-07-01
003,New Castle County, Delaware,559335,2018-07-01
005,Sussex County, Delaware,229286,2018-07-01
001,District of Columbia, District of Columbia,702455,2018-07-01
001,Alachua County, Florida,269956,2018-07-01
003,Baker County, Florida,28355,2018-07-01
005,Bay County, Florida,185287,2018-07-01
007,Bradford County, Florida,27732,2018-07-01
009,Brevard County, Florida,596849,2018-07-01
011,Broward County, Florida,1951260,2018-07-01
013,Calhoun County, Florida,14587,2018-07-01
015,Charlotte County, Florida,184998,2018-07-01
017,Citrus County, Florida,147929,2018-07-01
019,Clay County, Florida,216072,2018-07-01
021,Collier County, Florida,378488,2018-07-01
023,Columbia County, Florida,70503,2018-07-01
027,DeSoto County, Florida,37489,2018-07-01
029,Dixie County, Florida,16700,2018-07-01
031,Duval County, Florida,950181,2018-07-01
033,Escambia County, Florida,315534,2018-07-01
035,Flagler County, Florida,112067,2018-07-01
037,Franklin County, Florida,11736,2018-07-01
039,Gadsden County, Florida,45894,2018-07-01
041,Gilchrist County, Florida,18256,2018-07-01
043,Glades County, Florida,13724,2018-07-01
045,Gulf County, Florida,16164,2018-07-01
047,Hamilton County, Florida,14310,2018-07-01
049,Hardee County, Florida,27245,2018-07-01
051,Hendry County, Florida,41556,2018-07-01
053,Hernando County, Florida,190865,2018-07-01
055,Highlands County, Florida,105424,2018-07-01
057,Hillsborough County, Florida,1436888,2018-07-01
059,Holmes County, Florida,19477,2018-07-01
061,Indian River County, Florida,157413,2018-07-01
063,Jackson County, Florida,48305,2018-07-01
065,Jefferson County, Florida,14288,2018-07-01
067,Lafayette County, Florida,8732,2018-07-01
069,Lake County, Florida,356495,2018-07-01
071,Lee County, Florida,754610,2018-07-01
073,Leon County, Florida,292502,2018-07-01
075,Levy County, Florida,40770,2018-07-01
077,Liberty County, Florida,8457,2018-07-01
079,Madison County, Florida,18529,2018-07-01
081,Manatee County, Florida,394855,2018-07-01
083,Marion County, Florida,359977,2018-07-01
085,Martin County, Florida,160912,2018-07-01
086,Miami-Dade County, Florida,2761581,2018-07-01
087,Monroe County, Florida,75027,2018-07-01
089,Nassau County, Florida,85832,2018-07-01
091,Okaloosa County, Florida,207269,2018-07-01
093,Okeechobee County, Florida,41537,2018-07-01
095,Orange County, Florida,1380645,2018-07-01
097,Osceola County, Florida,367990,2018-07-01
099,Palm Beach County, Florida,1485941,2018-07-01
101,Pasco County, Florida,539630,2018-07-01
103,Pinellas County, Florida,975280,2018-07-01
105,Polk County, Florida,708009,2018-07-01
107,Putnam County, Florida,74163,2018-07-01
109,St. Johns County, Florida,254261,2018-07-01
111,St. Lucie County, Florida,321128,2018-07-01
113,Santa Rosa County, Florida,179349,2018-07-01
115,Sarasota County, Florida,426718,2018-07-01
117,Seminole County, Florida,467832,2018-07-01
119,Sumter County, Florida,128754,2018-07-01
121,Suwannee County, Florida,44191,2018-07-01
123,Taylor County, Florida,21623,2018-07-01
125,Union County, Florida,14940,2018-07-01
127,Volusia County, Florida,547538,2018-07-01
129,Wakulla County, Florida,32461,2018-07-01
131,Walton County, Florida,71375,2018-07-01
133,Washington County, Florida,24880,2018-07-01
001,Appling County, Georgia,18507,2018-07-01
003,Atkinson County, Georgia,8297,2018-07-01
005,Bacon County, Georgia,11185,2018-07-01
007,Baker County, Georgia,3092,2018-07-01
009,Baldwin County, Georgia,44823,2018-07-01
011,Banks County, Georgia,18988,2018-07-01
013,Barrow County, Georgia,80809,2018-07-01
015,Bartow County, Georgia,106408,2018-07-01
017,Ben Hill County, Georgia,16787,2018-07-01
019,Berrien County, Georgia,19252,2018-07-01
021,Bibb County, Georgia,153095,2018-07-01
023,Bleckley County, Georgia,12838,2018-07-01
025,Brantley County, Georgia,18897,2018-07-01
027,Brooks County, Georgia,15513,2018-07-01
029,Bryan County, Georgia,38109,2018-07-01
031,Bulloch County, Georgia,77296,2018-07-01
033,Burke County, Georgia,22423,2018-07-01
035,Butts County, Georgia,24193,2018-07-01
037,Calhoun County, Georgia,6352,2018-07-01
039,Camden County, Georgia,53677,2018-07-01
043,Candler County, Georgia,10836,2018-07-01
045,Carroll County, Georgia,118121,2018-07-01
047,Catoosa County, Georgia,67420,2018-07-01
049,Charlton County, Georgia,12968,2018-07-01
051,Chatham County, Georgia,289195,2018-07-01
053,Chattahoochee County, Georgia,10684,2018-07-01
055,Chattooga County, Georgia,24790,2018-07-01
057,Cherokee County, Georgia,254149,2018-07-01
059,Clarke County, Georgia,127330,2018-07-01
061,Clay County, Georgia,2887,2018-07-01
063,Clayton County, Georgia,289615,2018-07-01
065,Clinch County, Georgia,6648,2018-07-01
067,Cobb County, Georgia,756865,2018-07-01
069,Coffee County, Georgia,43093,2018-07-01
071,Colquitt County, Georgia,45592,2018-07-01
073,Columbia County, Georgia,154291,2018-07-01
075,Cook County, Georgia,17162,2018-07-01
077,Coweta County, Georgia,145864,2018-07-01
079,Crawford County, Georgia,12318,2018-07-01
081,Crisp County, Georgia,22601,2018-07-01
083,Dade County, Georgia,16226,2018-07-01
085,Dawson County, Georgia,25083,2018-07-01
087,Decatur County, Georgia,26575,2018-07-01
089,DeKalb County, Georgia,756558,2018-07-01
091,Dodge County, Georgia,20705,2018-07-01
093,Dooly County, Georgia,13706,2018-07-01
095,Dougherty County, Georgia,91243,2018-07-01
097,Douglas County, Georgia,145331,2018-07-01
099,Early County, Georgia,10247,2018-07-01
101,Echols County, Georgia,4000,2018-07-01
103,Effingham County, Georgia,62190,2018-07-01
105,Elbert County, Georgia,19120,2018-07-01
107,Emanuel County, Georgia,22612,2018-07-01
109,Evans County, Georgia,10721,2018-07-01
111,Fannin County, Georgia,25964,2018-07-01
113,Fayette County, Georgia,113459,2018-07-01
115,Floyd County, Georgia,97927,2018-07-01
117,Forsyth County, Georgia,236612,2018-07-01
119,Franklin County, Georgia,23023,2018-07-01
121,Fulton County, Georgia,1050114,2018-07-01
123,Gilmer County, Georgia,30816,2018-07-01
125,Glascock County, Georgia,2995,2018-07-01
127,Glynn County, Georgia,85219,2018-07-01
129,Gordon County, Georgia,57685,2018-07-01
131,Grady County, Georgia,24748,2018-07-01
133,Greene County, Georgia,17698,2018-07-01
135,Gwinnett County, Georgia,927781,2018-07-01
137,Habersham County, Georgia,45388,2018-07-01
139,Hall County, Georgia,202148,2018-07-01
141,Hancock County, Georgia,8348,2018-07-01
143,Haralson County, Georgia,29533,2018-07-01
145,Harris County, Georgia,34475,2018-07-01
147,Hart County, Georgia,26099,2018-07-01
149,Heard County, Georgia,11879,2018-07-01
151,Henry County, Georgia,230220,2018-07-01
153,Houston County, Georgia,155469,2018-07-01
155,Irwin County, Georgia,9398,2018-07-01
157,Jackson County, Georgia,70422,2018-07-01
159,Jasper County, Georgia,14040,2018-07-01
161,Jeff Davis County, Georgia,15029,2018-07-01
163,Jefferson County, Georgia,15430,2018-07-01
165,Jenkins County, Georgia,8683,2018-07-01
167,Johnson County, Georgia,9708,2018-07-01
169,Jones County, Georgia,28616,2018-07-01
171,Lamar County, Georgia,19000,2018-07-01
173,Lanier County, Georgia,10340,2018-07-01
175,Laurens County, Georgia,47325,2018-07-01
177,Lee County, Georgia,29764,2018-07-01
179,Liberty County, Georgia,61497,2018-07-01
181,Lincoln County, Georgia,7915,2018-07-01
183,Long County, Georgia,18998,2018-07-01
185,Lowndes County, Georgia,116321,2018-07-01
187,Lumpkin County, Georgia,32955,2018-07-01
189,McDuffie County, Georgia,21531,2018-07-01
191,McIntosh County, Georgia,14340,2018-07-01
193,Macon County, Georgia,13143,2018-07-01
195,Madison County, Georgia,29650,2018-07-01
197,Marion County, Georgia,8351,2018-07-01
199,Meriwether County, Georgia,21068,2018-07-01
201,Miller County, Georgia,5686,2018-07-01
205,Mitchell County, Georgia,22192,2018-07-01
207,Monroe County, Georgia,27520,2018-07-01
209,Montgomery County, Georgia,9193,2018-07-01
211,Morgan County, Georgia,18853,2018-07-01
213,Murray County, Georgia,39921,2018-07-01
215,Muscogee County, Georgia,194160,2018-07-01
217,Newton County, Georgia,109541,2018-07-01
219,Oconee County, Georgia,39272,2018-07-01
221,Oglethorpe County, Georgia,15054,2018-07-01
223,Paulding County, Georgia,164044,2018-07-01
225,Peach County, Georgia,27297,2018-07-01
227,Pickens County, Georgia,31980,2018-07-01
229,Pierce County, Georgia,19389,2018-07-01
231,Pike County, Georgia,18634,2018-07-01
233,Polk County, Georgia,42470,2018-07-01
235,Pulaski County, Georgia,11069,2018-07-01
237,Putnam County, Georgia,21809,2018-07-01
239,Quitman County, Georgia,2279,2018-07-01
241,Rabun County, Georgia,16867,2018-07-01
243,Randolph County, Georgia,6833,2018-07-01
245,Richmond County, Georgia,201554,2018-07-01
247,Rockdale County, Georgia,90594,2018-07-01
249,Schley County, Georgia,5236,2018-07-01
251,Screven County, Georgia,13938,2018-07-01
253,Seminole County, Georgia,8315,2018-07-01
255,Spalding County, Georgia,66100,2018-07-01
257,Stephens County, Georgia,26035,2018-07-01
259,Stewart County, Georgia,6199,2018-07-01
261,Sumter County, Georgia,29733,2018-07-01
263,Talbot County, Georgia,6272,2018-07-01
265,Taliaferro County, Georgia,1608,2018-07-01
267,Tattnall County, Georgia,25391,2018-07-01
269,Taylor County, Georgia,8039,2018-07-01
271,Telfair County, Georgia,15876,2018-07-01
273,Terrell County, Georgia,8611,2018-07-01
275,Thomas County, Georgia,44448,2018-07-01
277,Tift County, Georgia,40571,2018-07-01
279,Toombs County, Georgia,26887,2018-07-01
281,Towns County, Georgia,11852,2018-07-01
283,Treutlen County, Georgia,6809,2018-07-01
285,Troup County, Georgia,70034,2018-07-01
287,Turner County, Georgia,7912,2018-07-01
289,Twiggs County, Georgia,8188,2018-07-01
291,Union County, Georgia,24001,2018-07-01
293,Upson County, Georgia,26215,2018-07-01
295,Walker County, Georgia,69410,2018-07-01
297,Walton County, Georgia,93503,2018-07-01
299,Ware County, Georgia,35680,2018-07-01
301,Warren County, Georgia,5251,2018-07-01
303,Washington County, Georgia,20386,2018-07-01
305,Wayne County, Georgia,29808,2018-07-01
307,Webster County, Georgia,2611,2018-07-01
309,Wheeler County, Georgia,7879,2018-07-01
311,White County, Georgia,29970,2018-07-01
313,Whitfield County, Georgia,104062,2018-07-01
315,Wilcox County, Georgia,8812,2018-07-01
317,Wilkes County, Georgia,9876,2018-07-01
319,Wilkinson County, Georgia,9036,2018-07-01
321,Worth County, Georgia,20299,2018-07-01
001,Hawaii County, Hawaii,200983,2018-07-01
003,Honolulu County, Hawaii,980080,2018-07-01
005,Kalawao County, Hawaii,88,2018-07-01
007,Kauai County, Hawaii,72133,2018-07-01
009,Maui County, Hawaii,167207,2018-07-01
001,Ada County, Idaho,469966,2018-07-01
003,Adams County, Idaho,4250,2018-07-01
005,Bannock County, Idaho,87138,2018-07-01
007,Bear Lake County, Idaho,6050,2018-07-01
009,Benewah County, Idaho,9226,2018-07-01
011,Bingham County, Idaho,46236,2018-07-01
013,Blaine County, Idaho,22601,2018-07-01
015,Boise County, Idaho,7634,2018-07-01
017,Bonner County, Idaho,44727,2018-07-01
019,Bonneville County, Idaho,116854,2018-07-01
021,Boundary County, Idaho,11948,2018-07-01
023,Butte County, Idaho,2611,2018-07-01
025,Camas County, Idaho,1127,2018-07-01
027,Canyon County, Idaho,223499,2018-07-01
029,Caribou County, Idaho,7060,2018-07-01
031,Cassia County, Idaho,23864,2018-07-01
033,Clark County, Idaho,852,2018-07-01
035,Clearwater County, Idaho,8758,2018-07-01
037,Custer County, Idaho,4280,2018-07-01
039,Elmore County, Idaho,27259,2018-07-01
041,Franklin County, Idaho,13726,2018-07-01
043,Fremont County, Idaho,13168,2018-07-01
045,Gem County, Idaho,17634,2018-07-01
047,Gooding County, Idaho,15196,2018-07-01
049,Idaho County, Idaho,16513,2018-07-01
051,Jefferson County, Idaho,29439,2018-07-01
053,Jerome County, Idaho,24015,2018-07-01
055,Kootenai County, Idaho,161505,2018-07-01
057,Latah County, Idaho,40134,2018-07-01
059,Lemhi County, Idaho,7961,2018-07-01
061,Lewis County, Idaho,3861,2018-07-01
063,Lincoln County, Idaho,5360,2018-07-01
065,Madison County, Idaho,39304,2018-07-01
067,Minidoka County, Idaho,20825,2018-07-01
069,Nez Perce County, Idaho,40408,2018-07-01
071,Oneida County, Idaho,4488,2018-07-01
073,Owyhee County, Idaho,11693,2018-07-01
075,Payette County, Idaho,23551,2018-07-01
077,Power County, Idaho,7768,2018-07-01
079,Shoshone County, Idaho,12796,2018-07-01
081,Teton County, Idaho,11640,2018-07-01
083,Twin Falls County, Idaho,86081,2018-07-01
085,Valley County, Idaho,11041,2018-07-01
087,Washington County, Idaho,10161,2018-07-01
001,Adams County, Illinois,65691,2018-07-01
003,Alexander County, Illinois,6060,2018-07-01
005,Bond County, Illinois,16630,2018-07-01
007,Boone County, Illinois,53577,2018-07-01
009,Brown County, Illinois,6556,2018-07-01
011,Bureau County, Illinois,32993,2018-07-01
013,Calhoun County, Illinois,4802,2018-07-01
015,Carroll County, Illinois,14312,2018-07-01
