COUNTY_ID,COUNTY_NAME,STATE,POPULATION,DATE
187,Lumpkin County, Georgia,33610,2019-07-01
189,McDuffie County, Georgia,21312,2019-07-01
211,Morgan County, Georgia,19276,2019-07-01
149,Heard County, Georgia,11923,2019-07-01
095,Dougherty County, Georgia,87956,2019-07-01
151,Henry County, Georgia,234561,2019-07-01
153,Houston County, Georgia,157863,2019-07-01
099,Mower County, Minnesota,40062,2019-07-01
115,Pine County, Minnesota,29579,2019-07-01
109,Olmsted County, Minnesota,158293,2019-07-01
159,Wadena County, Minnesota,13682,2019-07-01
009,Benton County, Minnesota,40889,2019-07-01
047,Freeborn County, Minnesota,30281,2019-07-01
085,McLeod County, Minnesota,35893,2019-07-01
121,Pope County, Minnesota,11249,2019-07-01
149,Stevens County, Minnesota,9805,2019-07-01
151,Swift County, Minnesota,9266,2019-07-01
033,Cottonwood County, Minnesota,11196,2019-07-01
139,Scott County, Minnesota,149013,2019-07-01
157,Wabasha County, Minnesota,21627,2019-07-01
035,Crow Wing County, Minnesota,65055,2019-07-01
107,Norman County, Minnesota,6375,2019-07-01
103,Nicollet County, Minnesota,34274,2019-07-01
041,Douglas County, Minnesota,38141,2019-07-01
069,Kittson County, Minnesota,4298,2019-07-01
079,Le Sueur County, Minnesota,28887,2019-07-01
087,Mahnomen County, Minnesota,5527,2019-07-01
025,Chisago County, Minnesota,56579,2019-07-01
127,Redwood County, Minnesota,15170,2019-07-01
173,Yellow Medicine County, Minnesota,9709,2019-07-01
153,Todd County, Minnesota,24664,2019-07-01
007,Beltrami County, Minnesota,47188,2019-07-01
013,Blue Earth County, Minnesota,67653,2019-07-01
055,Houston County, Minnesota,18600,2019-07-01
073,Lac qui Parle County, Minnesota,6623,2019-07-01
077,Lake of the Woods County, Minnesota,3740,2019-07-01
111,Otter Tail County, Minnesota,58746,2019-07-01
161,Waseca County, Minnesota,18612,2019-07-01
137,St. Louis County, Minnesota,199070,2019-07-01
003,Anoka County, Minnesota,356921,2019-07-01
145,Stearns County, Minnesota,161075,2019-07-01
037,Dakota County, Minnesota,429021,2019-07-01
081,Lincoln County, Minnesota,5639,2019-07-01
083,Lyon County, Minnesota,25474,2019-07-01
095,Mille Lacs County, Minnesota,26277,2019-07-01
129,Renville County, Minnesota,14548,2019-07-01
017,Carlton County, Minnesota,35871,2019-07-01
